time,x,y,z
0.000000,0.660385,-0.398209,-0.676819
0.104000,0.388229,-0.392441,-1.021942
0.200000,0.260132,-0.154922,-1.116608
0.300000,0.482651,-0.129120,-0.539490
0.400000,0.328186,0.158081,-0.933502
0.504000,0.145874,0.044067,-0.912796
0.600000,-0.153809,-0.153137,-0.458725
0.700000,-0.334457,-0.093353,-0.342392
0.800000,-0.461136,0.135117,-0.770767
0.904000,-0.747864,0.418045,-0.378433
1.000000,-0.945267,0.402618,-0.330536
1.100000,-1.215805,0.124084,-0.162918
1.200000,-1.426575,0.050613,0.094131
1.301000,-1.416794,0.053833,-0.038589
1.400000,-1.056564,0.430237,-0.151550
1.500000,-0.973373,0.476486,-0.129745
1.599000,-0.735031,0.473602,-0.098785
1.705000,-0.477753,0.493073,0.007202
1.799000,-0.848755,0.692520,-0.007690
1.899000,-1.207062,0.496902,-0.085403
1.999000,-0.866394,0.299667,0.262115
2.105000,-0.843033,0.326157,-0.093842
2.199000,-0.984787,0.263824,-0.079071
2.299000,-1.264603,0.358231,0.093948
2.399000,-1.153870,0.172012,-0.034286
2.499000,-0.977371,0.612167,-0.134781
2.599000,-0.905228,0.515915,-0.020905
2.699000,-0.675018,0.462112,-0.071030
2.799000,-0.635941,0.523621,0.084366
2.899000,-0.969513,0.859879,-0.039703
2.999000,-1.529297,0.606583,0.052505
3.099000,-0.764969,0.302826,0.183273
3.199000,-0.770752,0.311905,-0.048950
3.299000,-0.967896,0.354080,-0.070099
3.399000,-1.349670,0.410599,0.046112
3.499000,-1.265900,0.317932,-0.011887
3.599000,-0.992416,0.710999,-0.150391
3.699000,-0.859390,0.527664,0.012680
3.799000,-0.596100,0.557892,0.014801
3.899000,-0.497025,0.634216,0.102875
3.999000,-0.888901,0.798203,0.067932
4.099000,-1.591614,0.546326,0.152466
4.199000,-0.911545,0.344589,-0.019669
4.299000,-0.733276,0.312927,-0.046967
4.399000,-0.968994,0.292068,-0.015305
4.498000,-1.401794,0.291306,0.130310
4.598000,-1.328430,0.445969,0.042984
4.698000,-1.007477,0.611969,-0.186707
4.798000,-0.776337,0.542206,0.023849
4.898000,-0.489792,0.516800,0.019104
4.998000,-0.621262,0.659149,-0.000626
5.098000,-0.883438,0.732574,0.038193
5.198000,-1.466827,0.496704,0.163773
5.298000,-0.806335,0.256104,-0.044693
5.398000,-0.818863,0.419907,-0.048904
5.498000,-1.167007,0.214630,0.047272
5.598000,-1.545029,0.662216,0.082352
5.698000,-1.221115,0.606964,-0.011856
5.798000,-0.921097,0.490662,-0.114212
5.898000,-0.786621,0.525726,0.048889
5.998000,-0.558197,0.462204,-0.050354
6.103000,-0.551590,0.617706,0.044235
6.198000,-1.121994,0.714447,-0.080261
6.298000,-1.074585,0.325821,0.171722
6.398000,-0.720688,0.306061,-0.034943
6.502000,-0.870331,0.350967,-0.045731
6.598000,-1.284775,0.302628,0.172546
6.698000,-1.265030,0.478745,-0.031631
6.798000,-1.050278,0.682724,-0.115021
6.901000,-0.864227,0.481628,-0.063629
6.998000,-0.664642,0.499542,0.000992
7.098000,-0.519943,0.597549,0.048019
7.198000,-0.821579,0.642670,0.014999
7.298000,-1.337601,0.619980,-0.000244
7.398000,-0.932632,0.279617,0.138229
7.497000,-0.759033,0.315231,0.048080
7.598000,-1.001389,0.293274,-0.041519
7.701000,-1.373398,0.328049,0.186554
7.797000,-1.111572,0.386887,-0.077576
7.897000,-0.952728,0.683624,-0.117203
7.997000,-0.771713,0.447281,-0.009415
8.102000,-0.594101,0.494217,-0.009354
8.197000,-0.538345,0.662170,0.043335
8.297000,-0.972549,0.846970,0.056015
8.397000,-1.432220,0.435089,0.071381
8.503000,-0.795929,0.341034,0.034698
8.597000,-0.818710,0.339905,-0.059784
8.697000,-1.093445,0.241577,0.047073
8.797000,-1.701920,0.758759,0.134842
8.897000,-1.292191,0.743744,-0.067795
8.997000,-0.865692,0.473999,-0.112228
9.097000,-0.680298,0.449265,0.072037
9.197000,-0.471710,0.564468,-0.039673
9.297000,-0.572113,0.610321,-0.044434
9.397000,-1.145508,0.700150,-0.016205
9.497000,-1.016357,0.366089,0.184341
9.597000,-0.768768,0.309158,0.001007
9.697000,-0.974548,0.381790,-0.049408
9.797000,-1.365051,0.290512,0.167938
9.897000,-1.120712,0.413162,-0.040451
9.997000,-0.904846,0.756348,-0.109680
10.097000,-0.733032,0.415329,-0.022552
10.197000,-0.584244,0.489761,-0.007858
10.296000,-0.640198,0.659546,-0.005966
10.396000,-0.971375,0.813278,-0.016846
10.496000,-1.486877,0.435486,0.193359
10.598000,-0.710831,0.283722,-0.018600
10.696000,-0.755478,0.313416,0.021698
10.797000,-1.108200,0.293335,0.141891
10.896000,-1.540527,0.649445,0.079605
10.996000,-1.161484,0.561340,-0.123520
11.096000,-0.907547,0.450455,-0.088577
11.196000,-0.684448,0.447296,0.020203
11.296000,-0.522720,0.547546,-0.042358
11.396000,-0.690140,0.648361,-0.056076
11.496000,-1.150681,0.612625,-0.050049
11.596000,-0.896500,0.404709,0.208191
11.696000,-0.733109,0.282242,0.039185
11.796000,-0.929565,0.336716,0.040146
11.896000,-1.249649,0.375885,0.107422
11.996000,-1.161087,0.327972,-0.046219
12.096000,-1.055771,0.623856,-0.144806
12.196000,-0.851074,0.465591,-0.011627
12.296000,-0.558472,0.565933,-0.053818
12.396000,-0.518188,0.682739,0.000443
12.496000,-0.758652,0.600494,-0.164307
12.596000,-1.333145,0.483551,0.288528
