timestamp,value
2025/06/26 14:21:50.210,-0.676819
2025/06/26 14:21:50.314,-1.021942
2025/06/26 14:21:50.410,-1.116608
2025/06/26 14:21:50.510,-0.539490
2025/06/26 14:21:50.610,-0.933502
2025/06/26 14:21:50.714,-0.912796
2025/06/26 14:21:50.810,-0.458725
2025/06/26 14:21:50.910,-0.342392
2025/06/26 14:21:51.010,-0.770767
2025/06/26 14:21:51.114,-0.378433
2025/06/26 14:21:51.210,-0.330536
2025/06/26 14:21:51.310,-0.162918
2025/06/26 14:21:51.410,0.094131
2025/06/26 14:21:51.511,-0.038589
2025/06/26 14:21:51.610,-0.151550
2025/06/26 14:21:51.710,-0.129745
2025/06/26 14:21:51.809,-0.098785
2025/06/26 14:21:51.915,0.007202
2025/06/26 14:21:52.009,-0.007690
2025/06/26 14:21:52.109,-0.085403
2025/06/26 14:21:52.209,0.262115
2025/06/26 14:21:52.315,-0.093842
2025/06/26 14:21:52.409,-0.079071
2025/06/26 14:21:52.509,0.093948
2025/06/26 14:21:52.609,-0.034286
2025/06/26 14:21:52.709,-0.134781
2025/06/26 14:21:52.809,-0.020905
2025/06/26 14:21:52.909,-0.071030
2025/06/26 14:21:53.009,0.084366
2025/06/26 14:21:53.109,-0.039703
2025/06/26 14:21:53.209,0.052505
2025/06/26 14:21:53.309,0.183273
2025/06/26 14:21:53.409,-0.048950
2025/06/26 14:21:53.509,-0.070099
2025/06/26 14:21:53.609,0.046112
2025/06/26 14:21:53.709,-0.011887
2025/06/26 14:21:53.809,-0.150391
2025/06/26 14:21:53.909,0.012680
2025/06/26 14:21:54.009,0.014801
2025/06/26 14:21:54.109,0.102875
2025/06/26 14:21:54.209,0.067932
2025/06/26 14:21:54.309,0.152466
2025/06/26 14:21:54.409,-0.019669
2025/06/26 14:21:54.509,-0.046967
2025/06/26 14:21:54.609,-0.015305
2025/06/26 14:21:54.708,0.130310
2025/06/26 14:21:54.808,0.042984
2025/06/26 14:21:54.908,-0.186707
2025/06/26 14:21:55.008,0.023849
2025/06/26 14:21:55.108,0.019104
2025/06/26 14:21:55.208,-0.000626
2025/06/26 14:21:55.308,0.038193
2025/06/26 14:21:55.408,0.163773
2025/06/26 14:21:55.508,-0.044693
2025/06/26 14:21:55.608,-0.048904
2025/06/26 14:21:55.708,0.047272
2025/06/26 14:21:55.808,0.082352
2025/06/26 14:21:55.908,-0.011856
2025/06/26 14:21:56.008,-0.114212
2025/06/26 14:21:56.108,0.048889
2025/06/26 14:21:56.208,-0.050354
2025/06/26 14:21:56.313,0.044235
2025/06/26 14:21:56.408,-0.080261
2025/06/26 14:21:56.508,0.171722
2025/06/26 14:21:56.608,-0.034943
2025/06/26 14:21:56.712,-0.045731
2025/06/26 14:21:56.808,0.172546
2025/06/26 14:21:56.908,-0.031631
2025/06/26 14:21:57.008,-0.115021
2025/06/26 14:21:57.111,-0.063629
2025/06/26 14:21:57.208,0.000992
2025/06/26 14:21:57.308,0.048019
2025/06/26 14:21:57.408,0.014999
2025/06/26 14:21:57.508,-0.000244
2025/06/26 14:21:57.608,0.138229
2025/06/26 14:21:57.707,0.048080
2025/06/26 14:21:57.808,-0.041519
2025/06/26 14:21:57.911,0.186554
2025/06/26 14:21:58.007,-0.077576
2025/06/26 14:21:58.107,-0.117203
2025/06/26 14:21:58.207,-0.009415
2025/06/26 14:21:58.312,-0.009354
2025/06/26 14:21:58.407,0.043335
2025/06/26 14:21:58.507,0.056015
2025/06/26 14:21:58.607,0.071381
2025/06/26 14:21:58.713,0.034698
2025/06/26 14:21:58.807,-0.059784
2025/06/26 14:21:58.907,0.047073
2025/06/26 14:21:59.007,0.134842
2025/06/26 14:21:59.107,-0.067795
2025/06/26 14:21:59.207,-0.112228
2025/06/26 14:21:59.307,0.072037
2025/06/26 14:21:59.407,-0.039673
2025/06/26 14:21:59.507,-0.044434
2025/06/26 14:21:59.607,-0.016205
2025/06/26 14:21:59.707,0.184341
2025/06/26 14:21:59.807,0.001007
2025/06/26 14:21:59.907,-0.049408
2025/06/26 14:22:00.007,0.167938
2025/06/26 14:22:00.107,-0.040451
2025/06/26 14:22:00.207,-0.109680
2025/06/26 14:22:00.307,-0.022552
2025/06/26 14:22:00.407,-0.007858
2025/06/26 14:22:00.506,-0.005966
2025/06/26 14:22:00.606,-0.016846
2025/06/26 14:22:00.706,0.193359
2025/06/26 14:22:00.808,-0.018600
2025/06/26 14:22:00.906,0.021698
2025/06/26 14:22:01.007,0.141891
2025/06/26 14:22:01.106,0.079605
2025/06/26 14:22:01.206,-0.123520
2025/06/26 14:22:01.306,-0.088577
2025/06/26 14:22:01.406,0.020203
2025/06/26 14:22:01.506,-0.042358
2025/06/26 14:22:01.606,-0.056076
2025/06/26 14:22:01.706,-0.050049
2025/06/26 14:22:01.806,0.208191
2025/06/26 14:22:01.906,0.039185
2025/06/26 14:22:02.006,0.040146
2025/06/26 14:22:02.106,0.107422
2025/06/26 14:22:02.206,-0.046219
2025/06/26 14:22:02.306,-0.144806
2025/06/26 14:22:02.406,-0.011627
2025/06/26 14:22:02.506,-0.053818
2025/06/26 14:22:02.606,0.000443
2025/06/26 14:22:02.706,-0.164307
2025/06/26 14:22:02.806,0.288528
2025/06/26 14:22:02.906,-0.026489
2025/06/26 14:22:03.006,0.180298
2025/06/26 14:22:03.106,0.206589
2025/06/26 14:22:03.206,-0.191376
2025/06/26 14:22:03.306,0.015152
2025/06/26 14:22:03.406,-0.125717
2025/06/26 14:22:03.506,-0.056595
2025/06/26 14:22:03.606,0.006485
2025/06/26 14:22:03.705,-0.004364
2025/06/26 14:22:03.806,-0.162933
2025/06/26 14:22:03.906,0.085632
2025/06/26 14:22:04.005,-0.079956
2025/06/26 14:22:04.105,-0.112396
2025/06/26 14:22:04.205,0.032806
2025/06/26 14:22:04.306,0.098221
2025/06/26 14:22:04.405,-0.057953
2025/06/26 14:22:04.505,0.018402
2025/06/26 14:22:04.605,-0.046097
2025/06/26 14:22:04.705,0.022507
2025/06/26 14:22:04.805,-0.019287
2025/06/26 14:22:04.905,0.080627
2025/06/26 14:22:05.005,0.066376
2025/06/26 14:22:05.105,-0.029388
2025/06/26 14:22:05.205,0.114502
2025/06/26 14:22:05.305,0.078659
2025/06/26 14:22:05.405,-0.073242
2025/06/26 14:22:05.505,-0.107697
2025/06/26 14:22:05.605,0.046692
2025/06/26 14:22:05.705,-0.040192
2025/06/26 14:22:05.805,-0.112045
2025/06/26 14:22:05.905,-0.049011
2025/06/26 14:22:06.005,0.207535
2025/06/26 14:22:06.105,0.048538
2025/06/26 14:22:06.205,0.019745
2025/06/26 14:22:06.305,0.290497
2025/06/26 14:22:06.405,-0.067566
2025/06/26 14:22:06.505,-0.201950
2025/06/26 14:22:06.605,0.006348
