time,x,y,z
0.000000,-1.215805,0.124084,-0.162918
0.100000,-1.426575,0.050613,0.094131
0.201000,-1.416794,0.053833,-0.038589
0.300000,-1.056564,0.430237,-0.151550
0.400000,-0.973373,0.476486,-0.129745
0.499000,-0.735031,0.473602,-0.098785
0.605000,-0.477753,0.493073,0.007202
0.699000,-0.848755,0.692520,-0.007690
0.799000,-1.207062,0.496902,-0.085403
0.899000,-0.866394,0.299667,0.262115
1.005000,-0.843033,0.326157,-0.093842
1.099000,-0.984787,0.263824,-0.079071
1.199000,-1.264603,0.358231,0.093948
1.299000,-1.153870,0.172012,-0.034286
1.399000,-0.977371,0.612167,-0.134781
1.499000,-0.905228,0.515915,-0.020905
1.599000,-0.675018,0.462112,-0.071030
1.699000,-0.635941,0.523621,0.084366
1.799000,-0.969513,0.859879,-0.039703
1.899000,-1.529297,0.606583,0.052505
1.999000,-0.764969,0.302826,0.183273
2.099000,-0.770752,0.311905,-0.048950
2.199000,-0.967896,0.354080,-0.070099
2.299000,-1.349670,0.410599,0.046112
2.399000,-1.265900,0.317932,-0.011887
2.499000,-0.992416,0.710999,-0.150391
2.599000,-0.859390,0.527664,0.012680
2.699000,-0.596100,0.557892,0.014801
2.799000,-0.497025,0.634216,0.102875
2.899000,-0.888901,0.798203,0.067932
2.999000,-1.591614,0.546326,0.152466
3.099000,-0.911545,0.344589,-0.019669
3.199000,-0.733276,0.312927,-0.046967
3.299000,-0.968994,0.292068,-0.015305
3.398000,-1.401794,0.291306,0.130310
3.498000,-1.328430,0.445969,0.042984
3.598000,-1.007477,0.611969,-0.186707
3.698000,-0.776337,0.542206,0.023849
3.798000,-0.489792,0.516800,0.019104
3.898000,-0.621262,0.659149,-0.000626
3.998000,-0.883438,0.732574,0.038193
4.098000,-1.466827,0.496704,0.163773
4.198000,-0.806335,0.256104,-0.044693
4.298000,-0.818863,0.419907,-0.048904
4.398000,-1.167007,0.214630,0.047272
4.498000,-1.545029,0.662216,0.082352
4.598000,-1.221115,0.606964,-0.011856
4.698000,-0.921097,0.490662,-0.114212
4.798000,-0.786621,0.525726,0.048889
4.898000,-0.558197,0.462204,-0.050354
5.003000,-0.551590,0.617706,0.044235
5.098000,-1.121994,0.714447,-0.080261
5.198000,-1.074585,0.325821,0.171722
5.298000,-0.720688,0.306061,-0.034943
5.402000,-0.870331,0.350967,-0.045731
5.498000,-1.284775,0.302628,0.172546
5.598000,-1.265030,0.478745,-0.031631
5.698000,-1.050278,0.682724,-0.115021
5.801000,-0.864227,0.481628,-0.063629
5.898000,-0.664642,0.499542,0.000992
5.998000,-0.519943,0.597549,0.048019
6.098000,-0.821579,0.642670,0.014999
6.198000,-1.337601,0.619980,-0.000244
6.298000,-0.932632,0.279617,0.138229
6.397000,-0.759033,0.315231,0.048080
6.498000,-1.001389,0.293274,-0.041519
6.601000,-1.373398,0.328049,0.186554
6.697000,-1.111572,0.386887,-0.077576
6.797000,-0.952728,0.683624,-0.117203
6.897000,-0.771713,0.447281,-0.009415
7.002000,-0.594101,0.494217,-0.009354
7.097000,-0.538345,0.662170,0.043335
7.197000,-0.972549,0.846970,0.056015
7.297000,-1.432220,0.435089,0.071381
7.403000,-0.795929,0.341034,0.034698
7.497000,-0.818710,0.339905,-0.059784
7.597000,-1.093445,0.241577,0.047073
7.697000,-1.701920,0.758759,0.134842
7.797000,-1.292191,0.743744,-0.067795
7.897000,-0.865692,0.473999,-0.112228
7.997000,-0.680298,0.449265,0.072037
8.097000,-0.471710,0.564468,-0.039673
8.197000,-0.572113,0.610321,-0.044434
8.297000,-1.145508,0.700150,-0.016205
8.397000,-1.016357,0.366089,0.184341
8.497000,-0.768768,0.309158,0.001007
8.597000,-0.974548,0.381790,-0.049408
8.697000,-1.365051,0.290512,0.167938
8.797000,-1.120712,0.413162,-0.040451
8.897000,-0.904846,0.756348,-0.109680
8.997000,-0.733032,0.415329,-0.022552
9.097000,-0.584244,0.489761,-0.007858
9.196000,-0.640198,0.659546,-0.005966
9.296000,-0.971375,0.813278,-0.016846
9.396000,-1.486877,0.435486,0.193359
9.498000,-0.710831,0.283722,-0.018600
9.596000,-0.755478,0.313416,0.021698
9.697000,-1.108200,0.293335,0.141891
9.796000,-1.540527,0.649445,0.079605
9.896000,-1.161484,0.561340,-0.123520
9.996000,-0.907547,0.450455,-0.088577
10.096000,-0.684448,0.447296,0.020203
10.196000,-0.522720,0.547546,-0.042358
10.296000,-0.690140,0.648361,-0.056076
10.396000,-1.150681,0.612625,-0.050049
10.496000,-0.896500,0.404709,0.208191
10.596000,-0.733109,0.282242,0.039185
10.696000,-0.929565,0.336716,0.040146
10.796000,-1.249649,0.375885,0.107422
10.896000,-1.161087,0.327972,-0.046219
10.996000,-1.055771,0.623856,-0.144806
11.096000,-0.851074,0.465591,-0.011627
11.196000,-0.558472,0.565933,-0.053818
11.296000,-0.518188,0.682739,0.000443
11.396000,-0.758652,0.600494,-0.164307
11.496000,-1.333145,0.483551,0.288528
11.596000,-0.895950,0.359772,-0.026489
11.696000,-0.865204,0.188278,0.180298
11.796000,-1.189362,0.229187,0.206589
11.896000,-1.497314,0.852600,-0.191376
11.996000,-0.883713,0.570450,0.015152
12.096000,-0.954269,0.527527,-0.125717
12.196000,-0.610519,0.597565,-0.056595
12.296000,-0.593689,0.629044,0.006485
12.395000,-0.651245,0.722000,-0.004364
12.496000,-1.128296,0.574646,-0.162933
12.596000,-0.715622,0.521957,0.085632
12.695000,-0.834274,0.299316,-0.079956
12.795000,-1.073700,0.477509,-0.112396
12.895000,-1.373505,0.280472,0.032806
12.996000,-1.195068,0.421753,0.098221
13.095000,-1.109467,0.572388,-0.057953
13.195000,-0.887360,0.468384,0.018402
13.295000,-0.648758,0.558044,-0.046097
13.395000,-0.569077,0.676346,0.022507
13.495000,-0.861862,0.790634,-0.019287
13.595000,-1.324768,0.558319,0.080627
13.695000,-0.815994,0.262970,0.066376
13.795000,-0.814926,0.375885,-0.029388
13.895000,-1.170593,0.255814,0.114502
13.995000,-1.741211,0.664597,0.078659
14.095000,-1.298248,0.737259,-0.073242
14.195000,-0.899994,0.426117,-0.107697
14.295000,-0.755646,0.545807,0.046692
14.395000,-0.536850,0.614471,-0.040192
14.495000,-0.525864,0.643829,-0.112045
14.595000,-1.143372,0.688843,-0.049011
14.695000,-1.001450,0.364288,0.207535
14.795000,-0.836227,0.344437,0.048538
14.895000,-1.094971,0.296661,0.019745
14.995000,-1.407562,0.285019,0.290497
15.095000,-1.180359,0.439102,-0.067566
15.195000,-0.947327,0.653427,-0.201950
15.295000,-0.844711,0.480301,0.006348
15.395000,-0.545441,0.539352,-0.046326
15.494000,-0.515060,0.666885,-0.020737
15.595000,-0.769669,0.766632,0.001465
15.695000,-1.539902,0.609375,0.145874
15.795000,-0.927383,0.270828,0.094879
15.894000,-0.889252,0.313522,0.090118
15.994000,-1.112717,0.238968,0.034378
16.094000,-1.619156,0.642883,0.133804
16.194000,-1.277039,0.646484,-0.035217
16.295000,-0.869949,0.505386,-0.156097
16.394000,-0.775421,0.462189,0.027924
16.494000,-0.526321,0.563904,-0.059586
16.594000,-0.521927,0.543564,-0.006042
16.694000,-0.881042,0.588120,-0.103882
16.794000,-1.127411,0.382416,0.219696
