time,x,y,z
0.000000,0.657791,0.017395,-0.774490
0.100000,0.629410,0.008713,-0.782547
0.200000,0.631271,0.006317,-0.789856
0.300000,0.627075,-0.001251,-0.815491
0.400000,0.620605,0.003830,-0.813568
0.500000,0.611313,0.000885,-0.807907
0.600000,0.622284,-0.004120,-0.812347
0.700000,0.616516,0.013046,-0.805283
0.799000,0.613281,0.022171,-0.789764
0.899000,0.593552,0.035477,-0.791443
0.999000,0.611603,0.005829,-0.769638
1.099000,0.618561,0.039139,-0.794281
1.199000,0.612473,0.005737,-0.751312
1.299000,0.617203,-0.012039,-0.771606
1.399000,0.631836,-0.010300,-0.790543
1.499000,0.629883,-0.002625,-0.797409
1.599000,0.639511,-0.007568,-0.768311
1.699000,0.624329,-0.005981,-0.770752
1.799000,0.640884,0.001480,-0.795273
1.899000,0.637421,0.010605,-0.779800
1.999000,0.643784,0.003479,-0.760056
2.099000,0.637390,0.001953,-0.766556
2.199000,0.631943,0.001404,-0.783005
2.299000,0.632156,0.009064,-0.777786
2.399000,0.635162,0.003677,-0.773224
2.499000,0.623795,0.005173,-0.790741
2.599000,0.619492,-0.000778,-0.775696
2.699000,0.632217,0.024918,-0.806076
2.799000,0.632370,-0.002792,-0.777618
2.899000,0.621353,0.003662,-0.762894
2.998000,0.619659,-0.002213,-0.765198
3.099000,0.632339,0.007767,-0.799866
3.199000,0.627106,-0.000916,-0.757156
3.299000,0.626724,-0.006073,-0.773758
3.399000,0.620331,0.000458,-0.779938
3.498000,0.626785,0.014984,-0.787674
3.598000,0.623642,0.004333,-0.795425
3.698000,0.622543,0.001114,-0.798447
3.798000,0.632721,0.003906,-0.792923
3.898000,0.625549,0.011597,-0.762604
3.998000,0.626083,-0.000534,-0.767059
4.098000,0.620468,0.002960,-0.783722
4.198000,0.621994,0.009888,-0.782974
4.298000,0.615356,-0.001373,-0.782059
4.398000,0.620010,0.010284,-0.791412
4.498000,0.611649,0.000977,-0.777588
4.598000,0.612381,0.006882,-0.779816
4.698000,0.602386,-0.001419,-0.777969
4.798000,0.609863,0.006073,-0.786743
4.898000,0.597931,0.018341,-0.809021
4.998000,0.605270,0.018158,-0.790680
5.098000,0.612534,0.016739,-0.801636
5.198000,0.601547,0.007767,-0.792206
5.298000,0.608765,0.012833,-0.800140
5.398000,0.609009,0.019043,-0.801559
5.498000,0.609467,0.007309,-0.785110
5.598000,0.622696,0.003708,-0.803940
5.698000,0.603897,0.005478,-0.806549
5.798000,0.602844,-0.012451,-0.763641
5.898000,0.607407,-0.020691,-0.800613
5.997000,0.612976,-0.009583,-0.807281
6.097000,0.615707,-0.002762,-0.796432
6.197000,0.607239,-0.007874,-0.788498
6.297000,0.612701,-0.002792,-0.790009
6.397000,0.613083,0.001770,-0.793045
6.497000,0.607101,-0.002457,-0.771088
