time,x,y,z
0.000000,0.679413,0.045090,-0.624252
0.100000,0.699020,0.041214,-0.721191
0.200000,0.677673,0.053574,-0.765976
0.300000,0.629883,0.027679,-0.767838
0.400000,0.646103,0.014374,-0.740845
0.500000,0.648407,0.012543,-0.776871
0.600000,0.670517,0.037888,-0.815826
0.700000,0.680176,0.010406,-0.740265
0.800000,0.651413,0.007233,-0.735580
0.900000,0.652283,0.011505,-0.735794
1.000000,0.654190,0.019867,-0.758072
1.100000,0.657791,0.017395,-0.774490
1.200000,0.629410,0.008713,-0.782547
1.300000,0.631271,0.006317,-0.789856
1.400000,0.627075,-0.001251,-0.815491
1.500000,0.620605,0.003830,-0.813568
1.600000,0.611313,0.000885,-0.807907
1.700000,0.622284,-0.004120,-0.812347
1.800000,0.616516,0.013046,-0.805283
1.899000,0.613281,0.022171,-0.789764
1.999000,0.593552,0.035477,-0.791443
2.099000,0.611603,0.005829,-0.769638
2.199000,0.618561,0.039139,-0.794281
2.299000,0.612473,0.005737,-0.751312
2.399000,0.617203,-0.012039,-0.771606
2.499000,0.631836,-0.010300,-0.790543
2.599000,0.629883,-0.002625,-0.797409
2.699000,0.639511,-0.007568,-0.768311
2.799000,0.624329,-0.005981,-0.770752
2.899000,0.640884,0.001480,-0.795273
2.999000,0.637421,0.010605,-0.779800
3.099000,0.643784,0.003479,-0.760056
3.199000,0.637390,0.001953,-0.766556
3.299000,0.631943,0.001404,-0.783005
3.399000,0.632156,0.009064,-0.777786
3.499000,0.635162,0.003677,-0.773224
3.599000,0.623795,0.005173,-0.790741
3.699000,0.619492,-0.000778,-0.775696
3.799000,0.632217,0.024918,-0.806076
3.899000,0.632370,-0.002792,-0.777618
3.999000,0.621353,0.003662,-0.762894
4.098000,0.619659,-0.002213,-0.765198
4.199000,0.632339,0.007767,-0.799866
4.299000,0.627106,-0.000916,-0.757156
4.399000,0.626724,-0.006073,-0.773758
4.499000,0.620331,0.000458,-0.779938
4.598000,0.626785,0.014984,-0.787674
4.698000,0.623642,0.004333,-0.795425
4.798000,0.622543,0.001114,-0.798447
4.898000,0.632721,0.003906,-0.792923
4.998000,0.625549,0.011597,-0.762604
5.098000,0.626083,-0.000534,-0.767059
5.198000,0.620468,0.002960,-0.783722
5.298000,0.621994,0.009888,-0.782974
5.398000,0.615356,-0.001373,-0.782059
5.498000,0.620010,0.010284,-0.791412
5.598000,0.611649,0.000977,-0.777588
5.698000,0.612381,0.006882,-0.779816
5.798000,0.602386,-0.001419,-0.777969
5.898000,0.609863,0.006073,-0.786743
5.998000,0.597931,0.018341,-0.809021
6.098000,0.605270,0.018158,-0.790680
6.198000,0.612534,0.016739,-0.801636
6.298000,0.601547,0.007767,-0.792206
6.398000,0.608765,0.012833,-0.800140
6.498000,0.609009,0.019043,-0.801559
6.598000,0.609467,0.007309,-0.785110
6.698000,0.622696,0.003708,-0.803940
6.798000,0.603897,0.005478,-0.806549
6.898000,0.602844,-0.012451,-0.763641
6.998000,0.607407,-0.020691,-0.800613
7.097000,0.612976,-0.009583,-0.807281
7.197000,0.615707,-0.002762,-0.796432
7.297000,0.607239,-0.007874,-0.788498
7.397000,0.612701,-0.002792,-0.790009
7.497000,0.613083,0.001770,-0.793045
7.597000,0.607101,-0.002457,-0.771088
7.697000,0.610870,-0.010208,-0.796158
7.797000,0.610321,-0.003189,-0.806229
7.897000,0.591904,0.002197,-0.802475
7.997000,0.605331,-0.001587,-0.802536
8.097000,0.591492,0.036972,-0.853256
8.197000,0.605698,0.012405,-0.815277
8.297000,0.608185,0.006912,-0.806229
8.397000,0.610016,0.021957,-0.772354
8.497000,0.623428,0.018814,-0.797272
8.597000,0.612350,0.010361,-0.782043
8.697000,0.626862,0.061249,-0.744339
