time,x,y,z
0.000000,0.197906,-0.821075,-0.460297
0.097000,0.291733,-0.811142,-0.620209
0.197000,0.068298,-0.760178,-0.671860
0.297000,-0.096664,-0.666077,-0.730469
0.397000,-0.079956,-0.712601,-0.668701
0.497000,-0.018234,-0.776550,-0.621429
0.597000,-0.052094,-0.747849,-0.532410
0.697000,0.156555,-0.758438,-0.652451
0.797000,-0.001450,-0.665710,-0.913025
0.897000,0.022690,-0.703812,-0.554428
0.997000,-0.000961,-0.655472,-0.764786
1.097000,-0.055969,-0.706436,-0.743256
1.197000,0.104782,-0.820465,-0.745529
1.297000,-0.142761,-0.694366,-0.685577
1.397000,-0.011963,-0.704758,-0.693787
1.498000,0.039658,-0.724777,-0.569901
1.597000,-0.075577,-0.725311,-0.651657
1.698000,0.115829,-0.848114,-0.550201
1.798000,-0.020554,-0.815384,-0.799591
1.899000,0.182495,-0.794754,-0.416397
1.997000,0.155579,-0.841705,-0.440567
2.097000,-0.117920,-0.732834,-0.707428
2.197000,-0.000244,-0.710236,-0.667908
2.297000,0.051926,-0.720657,-0.628250
2.396000,0.164154,-0.640869,-0.689957
2.496000,0.053223,-0.664978,-0.796356
2.596000,0.085968,-0.590912,-0.903305
2.697000,-0.022888,-0.668411,-0.803802
2.796000,0.014191,-0.721710,-0.663803
2.896000,0.054916,-0.678238,-0.737259
2.997000,0.183960,-0.628067,-0.704132
3.096000,0.113144,-0.758026,-0.797440
3.196000,0.030060,-0.679840,-0.807419
3.296000,0.005066,-0.755432,-0.645386
3.396000,0.141495,-0.694427,-0.652283
3.496000,0.023300,-0.809814,-0.614243
3.596000,0.040924,-0.641159,-0.712494
3.701000,0.026276,-0.791199,-0.724121
3.796000,0.059448,-0.671875,-0.725586
3.896000,0.100891,-0.733765,-0.612564
3.996000,0.115448,-0.672592,-0.645248
4.100000,0.039185,-0.866989,-0.587173
4.199000,0.061783,-0.595779,-0.803665
4.299000,-0.014603,-0.734192,-0.754868
4.399000,0.040314,-0.650879,-0.829483
4.499000,0.063141,-0.646942,-0.566284
4.599000,0.105179,-0.640823,-0.757309
4.699000,0.065674,-0.637558,-0.883713
4.796000,0.133987,-0.693588,-0.709366
4.899000,0.092743,-0.605103,-0.648666
4.997000,0.081497,-0.621368,-0.710037
5.099000,-0.007858,-0.665924,-0.870422
5.195000,-0.008957,-0.681824,-0.704651
5.295000,0.011368,-0.764893,-0.700455
5.395000,0.077225,-0.736389,-0.688248
5.496000,0.068863,-0.598419,-0.663116
5.595000,0.179901,-0.665268,-0.742264
5.695000,0.245132,-0.731750,-0.562103
5.795000,0.049866,-0.674057,-0.711624
5.895000,0.071411,-0.701813,-0.704803
5.995000,0.045288,-0.634140,-0.770691
6.095000,0.094086,-0.625885,-0.860443
6.195000,0.132431,-0.667923,-0.845001
6.295000,0.192947,-0.514206,-0.745819
6.395000,-0.036514,-0.696487,-0.777161
6.495000,0.014069,-0.711136,-0.769348
6.595000,0.120026,-0.668045,-0.590225
6.695000,0.056198,-0.765030,-0.743530
6.795000,0.135284,-0.697540,-0.818726
6.895000,0.125092,-0.590332,-0.849518
6.995000,0.082779,-0.674698,-0.687622
7.095000,0.099106,-0.629120,-0.696320
7.195000,0.063553,-0.674530,-0.787415
7.295000,0.150787,-0.610809,-0.799667
7.394000,0.076706,-0.671097,-0.683701
7.494000,0.122894,-0.615631,-0.731476
7.594000,0.060577,-0.629715,-0.669876
7.694000,0.071014,-0.552963,-0.927139
7.795000,-0.009811,-0.620789,-0.668396
7.894000,0.039444,-0.560547,-0.872696
7.994000,0.032440,-0.537491,-0.854050
8.094000,0.039825,-0.565094,-0.772980
8.194000,0.081757,-0.532898,-0.915329
8.294000,0.011932,-0.578918,-0.692657
8.394000,0.037903,-0.562897,-0.756439
8.494000,0.088394,-0.594116,-0.780365
8.594000,0.113083,-0.559814,-0.954269
8.694000,0.068405,-0.591507,-0.818329
8.794000,0.066788,-0.532410,-0.867584
8.894000,0.024078,-0.546097,-0.799454
8.994000,-0.012329,-0.531601,-0.831558
