timestamp,value
2025/06/26 14:21:48.767,-0.960358
2025/06/26 14:21:48.867,-1.018600
2025/06/26 14:21:48.967,-1.166351
2025/06/26 14:21:49.067,-0.939056
2025/06/26 14:21:49.167,-0.895569
2025/06/26 14:21:49.267,-0.795593
2025/06/26 14:21:49.367,-1.007935
2025/06/26 14:21:49.467,-1.068024
2025/06/26 14:21:49.567,-1.340591
2025/06/26 14:21:49.667,-0.749344
2025/06/26 14:21:49.767,-0.933868
2025/06/26 14:21:49.867,-0.749710
2025/06/26 14:21:49.967,-0.959961
2025/06/26 14:21:50.067,-1.097046
2025/06/26 14:21:50.167,-1.242615
2025/06/26 14:21:50.267,-0.854477
2025/06/26 14:21:50.367,-0.902328
2025/06/26 14:21:50.468,-0.838715
2025/06/26 14:21:50.568,-1.350052
2025/06/26 14:21:50.668,-0.907547
2025/06/26 14:21:50.768,-0.962234
2025/06/26 14:21:50.868,-0.823425
2025/06/26 14:21:50.968,-0.638992
2025/06/26 14:21:51.068,-1.012146
2025/06/26 14:21:51.168,-1.131485
2025/06/26 14:21:51.268,-1.523743
2025/06/26 14:21:51.368,-1.032547
2025/06/26 14:21:51.468,-0.550095
2025/06/26 14:21:51.568,-0.736588
2025/06/26 14:21:51.668,-1.107697
2025/06/26 14:21:51.768,-1.196960
2025/06/26 14:21:51.868,-1.230682
2025/06/26 14:21:51.968,-0.712845
2025/06/26 14:21:52.068,-0.580582
2025/06/26 14:21:52.169,-1.044678
2025/06/26 14:21:52.269,-1.198990
2025/06/26 14:21:52.369,-1.048096
2025/06/26 14:21:52.469,-0.640961
2025/06/26 14:21:52.569,-0.470169
2025/06/26 14:21:52.669,-1.019470
2025/06/26 14:21:52.769,-1.325668
2025/06/26 14:21:52.869,-1.227234
2025/06/26 14:21:53.009,-0.983749
2025/06/26 14:21:53.109,-0.693100
2025/06/26 14:21:53.210,-0.931778
2025/06/26 14:21:53.309,-1.474167
2025/06/26 14:21:53.409,-1.365921
2025/06/26 14:21:53.509,-0.800339
2025/06/26 14:21:53.609,-0.575500
2025/06/26 14:21:53.709,-0.811081
2025/06/26 14:21:53.810,-1.057404
2025/06/26 14:21:53.910,-1.036972
2025/06/26 14:21:54.010,-1.049103
2025/06/26 14:21:54.110,-0.673676
2025/06/26 14:21:54.211,-0.533463
2025/06/26 14:21:54.310,-0.920135
2025/06/26 14:21:54.410,-1.196304
2025/06/26 14:21:54.510,-1.226486
2025/06/26 14:21:54.610,-0.880646
2025/06/26 14:21:54.710,-0.588043
2025/06/26 14:21:54.810,-0.922104
2025/06/26 14:21:54.910,-0.993393
2025/06/26 14:21:55.010,-1.363861
2025/06/26 14:21:55.110,-0.805023
2025/06/26 14:21:55.211,-0.779175
2025/06/26 14:21:55.311,-0.655212
2025/06/26 14:21:55.410,-1.016968
2025/06/26 14:21:55.510,-1.212006
2025/06/26 14:21:55.611,-1.090027
2025/06/26 14:21:55.711,-0.726395
2025/06/26 14:21:55.811,-0.648422
2025/06/26 14:21:55.911,-1.062134
2025/06/26 14:21:56.011,-1.186752
2025/06/26 14:21:56.111,-0.943573
2025/06/26 14:21:56.219,-1.258713
2025/06/26 14:21:56.311,-0.592331
2025/06/26 14:21:56.411,-0.719864
2025/06/26 14:21:56.511,-1.020737
2025/06/26 14:21:56.611,-1.243896
2025/06/26 14:21:56.711,-0.905350
2025/06/26 14:21:56.811,-0.595718
2025/06/26 14:21:56.911,-0.708267
2025/06/26 14:21:57.011,-1.069321
2025/06/26 14:21:57.111,-1.201874
2025/06/26 14:21:57.212,-0.944870
2025/06/26 14:21:57.312,-1.119690
2025/06/26 14:21:57.417,-0.677124
2025/06/26 14:21:57.512,-0.755478
2025/06/26 14:21:57.612,-1.145508
2025/06/26 14:21:57.712,-1.346695
2025/06/26 14:21:57.815,-0.831161
2025/06/26 14:21:57.912,-0.526535
2025/06/26 14:21:58.012,-0.827606
2025/06/26 14:21:58.112,-1.045441
2025/06/26 14:21:58.216,-1.274628
2025/06/26 14:21:58.313,-0.839050
2025/06/26 14:21:58.412,-0.817139
2025/06/26 14:21:58.512,-0.674744
2025/06/26 14:21:58.616,-0.936783
2025/06/26 14:21:58.712,-1.218689
2025/06/26 14:21:58.813,-1.519775
2025/06/26 14:21:58.913,-1.061401
2025/06/26 14:21:59.018,-0.550507
2025/06/26 14:21:59.113,-0.756241
2025/06/26 14:21:59.213,-0.959930
2025/06/26 14:21:59.313,-0.699997
2025/06/26 14:21:59.414,-0.453781
2025/06/26 14:21:59.513,-0.815674
2025/06/26 14:21:59.613,-0.708618
2025/06/26 14:21:59.713,-0.767929
2025/06/26 14:21:59.814,-0.965683
2025/06/26 14:21:59.913,-0.809265
