time,x,y,z
0.000000,-0.146484,-0.433868,-0.910095
0.100000,-0.154755,-0.397583,-0.874390
0.200000,-0.216080,-0.348679,-0.851074
0.300000,0.374054,-0.588226,-0.924728
0.400000,0.065445,-0.371628,-0.685211
0.500000,0.016739,-0.287949,-0.845551
0.600000,-0.479904,-0.309875,-0.921112
0.700000,-0.391724,-0.219498,-0.927216
0.800000,-0.149292,-0.277374,-0.537155
0.900000,-0.421295,0.100403,-0.457169
1.000000,-0.622177,0.424377,-0.380676
1.100000,-1.079987,0.962341,-0.537949
1.200000,-1.064514,1.339615,-0.354538
1.301000,-1.122437,0.748840,-0.284576
1.401000,-0.667130,0.802094,0.009537
1.501000,-0.698349,0.742996,0.018570
1.601000,-0.726059,0.763138,0.036636
1.701000,-0.554886,0.783936,0.133377
1.801000,-0.653748,0.824921,0.071579
1.901000,-0.568863,0.630447,0.164490
2.001000,-0.601135,0.667542,0.083008
2.101000,-0.439392,0.421555,0.139969
2.201000,-0.715424,0.783585,0.112610
2.301000,-0.805084,0.825287,0.219177
2.401000,-0.987595,1.014099,0.179337
2.501000,-0.769302,0.969467,0.195847
2.601000,-0.437424,0.452332,0.045258
2.702000,-0.409485,0.352493,0.058990
2.802000,-0.585892,0.818420,0.035660
2.902000,-0.660767,0.785080,0.233612
3.002000,-0.997375,1.034821,-0.064133
3.102000,-0.736832,0.617020,0.344482
3.202000,-0.346893,0.362457,0.074951
3.302000,-0.637314,0.647690,0.199234
3.402000,-0.968781,0.961731,0.309616
3.502000,-0.699738,0.677032,0.213608
3.602000,-0.550461,0.581482,-0.026855
3.702000,-0.518723,0.260406,0.215439
3.802000,-0.613373,0.700790,-0.018570
3.902000,-0.934387,0.786682,0.372879
4.002000,-0.725800,0.746948,0.109116
4.102000,-0.625687,0.281433,0.148514
4.202000,-0.705490,0.432922,0.230682
4.303000,-0.712601,0.795029,0.270615
4.403000,-0.940140,1.171219,0.063370
4.503000,-0.677231,0.709290,0.164749
4.603000,-0.386032,0.144409,0.210297
4.703000,-0.478653,0.313995,0.070358
4.803000,-1.039429,1.020050,0.207657
4.903000,-0.984741,0.897797,0.028320
5.003000,-0.570526,0.361343,0.098495
5.103000,-0.339905,0.253738,0.131378
5.203000,-0.799438,0.765121,0.084076
5.303000,-1.219131,0.989410,0.298828
