time,x,y,z
0.000000,-0.801758,0.073120,-0.620056
0.100000,-0.788101,0.068222,-0.596664
0.200000,-0.863953,0.012878,-0.542389
0.300000,-0.800278,0.065155,-0.705353
0.400000,-0.785461,0.103897,-0.641037
0.500000,-0.823090,0.029984,-0.584457
0.600000,-0.806854,0.048477,-0.579636
0.700000,-0.803223,0.044724,-0.589661
0.801000,-0.800858,0.045380,-0.590714
0.901000,-0.809875,0.058334,-0.605072
1.001000,-0.774536,0.013367,-0.614914
1.101000,-0.805313,0.035049,-0.579315
1.201000,-0.806198,0.045792,-0.587540
1.301000,-0.809601,0.038422,-0.589188
1.401000,-0.807144,0.031494,-0.593033
1.501000,-0.808441,0.038757,-0.601761
1.601000,-0.802078,0.040558,-0.597336
1.701000,-0.805801,0.027115,-0.595016
1.801000,-0.801712,0.030014,-0.603119
1.901000,-0.793274,0.028214,-0.602005
2.001000,-0.800385,0.029099,-0.613022
2.101000,-0.783081,0.031433,-0.625183
2.201000,-0.778900,0.011368,-0.637421
2.301000,-0.777054,0.019943,-0.635193
2.401000,-0.777985,0.028931,-0.627121
2.501000,-0.772781,0.018753,-0.635162
2.601000,-0.773438,0.024994,-0.640747
2.701000,-0.768509,0.022186,-0.633423
2.801000,-0.775070,0.028351,-0.638397
2.901000,-0.777069,0.028564,-0.632462
3.001000,-0.775513,0.021942,-0.639008
3.102000,-0.772461,0.027130,-0.636414
3.202000,-0.772858,0.023026,-0.634781
3.302000,-0.777802,0.021774,-0.632034
3.402000,-0.778275,0.024231,-0.633316
3.502000,-0.776947,0.029449,-0.631195
3.602000,-0.772827,0.023315,-0.628311
3.702000,-0.778046,0.019318,-0.630493
3.802000,-0.781311,0.022949,-0.634750
3.902000,-0.783722,0.025223,-0.626099
4.002000,-0.775406,0.028244,-0.631683
4.102000,-0.779892,0.018860,-0.635376
4.202000,-0.775482,0.028473,-0.635513
4.302000,-0.782974,0.029953,-0.628418
4.402000,-0.780426,0.029266,-0.628036
4.502000,-0.774384,0.023773,-0.634491
4.602000,-0.776489,0.031158,-0.636734
4.702000,-0.778030,0.025406,-0.632217
4.802000,-0.777435,0.025116,-0.633209
4.902000,-0.776031,0.025208,-0.628967
5.002000,-0.773605,0.022354,-0.630157
5.102000,-0.780777,0.025803,-0.639648
5.202000,-0.783997,0.025452,-0.627502
5.303000,-0.779419,0.021484,-0.627945
5.402000,-0.780258,0.028473,-0.630676
5.502000,-0.781601,0.020645,-0.628189
5.603000,-0.778717,0.020218,-0.628235
5.703000,-0.783463,0.020584,-0.626694
5.803000,-0.774231,0.022812,-0.625229
5.903000,-0.779648,0.026779,-0.627228
6.003000,-0.785461,0.021011,-0.615219
6.103000,-0.779678,0.019592,-0.625076
6.203000,-0.776749,0.028320,-0.623581
6.303000,-0.773529,0.025208,-0.629990
6.403000,-0.775986,0.020508,-0.630432
6.503000,-0.777328,0.012192,-0.623001
6.603000,-0.776901,0.022049,-0.632538
6.703000,-0.778229,0.027771,-0.631348
6.803000,-0.777466,0.018143,-0.628036
6.903000,-0.780182,0.019073,-0.637161
7.003000,-0.777634,0.024597,-0.632675
7.103000,-0.777023,0.026428,-0.632874
7.203000,-0.771378,0.028107,-0.638626
7.304000,-0.774994,0.022415,-0.633820
7.403000,-0.773651,0.022461,-0.634552
7.504000,-0.777405,0.021271,-0.630127
7.604000,-0.775909,0.026062,-0.630463
7.704000,-0.768784,0.023254,-0.641342
7.804000,-0.776321,0.017609,-0.632050
7.904000,-0.778625,0.019684,-0.634323
8.004000,-0.776749,0.025101,-0.632568
8.104000,-0.779129,0.021851,-0.625275
8.204000,-0.779770,0.022308,-0.635025
8.304000,-0.783386,0.022537,-0.622696
8.404000,-0.781235,0.017990,-0.639618
8.504000,-0.778458,0.021439,-0.623367
8.604000,-0.773727,0.025452,-0.628616
8.704000,-0.781586,0.022385,-0.633133
8.804000,-0.783585,0.024338,-0.630829
8.904000,-0.800674,0.034561,-0.634155
9.004000,-0.771851,0.012955,-0.625748
9.104000,-0.780075,0.025208,-0.632339
9.204000,-0.781189,0.021240,-0.627747
9.304000,-0.771500,0.038544,-0.624466
9.404000,-0.772751,0.014954,-0.635849
9.504000,-0.771790,0.018005,-0.645920
9.604000,-0.765869,0.017426,-0.637192
9.735000,-0.774261,0.027664,-0.642075
9.840000,-0.759491,0.013718,-0.651321
9.934000,-0.769791,0.028610,-0.635315
10.035000,-0.779694,-0.020935,-0.625626
10.135000,-0.763779,0.019043,-0.643921
10.235000,-0.792267,-0.003677,-0.609100
10.335000,-0.770248,-0.005890,-0.623734
10.435000,-0.750336,0.016266,-0.661575
10.535000,-0.768845,0.010971,-0.609711
10.639000,-0.728470,0.005020,-0.614899
10.735000,-0.789886,0.025665,-0.609818
10.835000,-0.805481,0.022858,-0.603073
10.935000,-0.783844,0.021561,-0.629807
