timestamp,value
2025/06/26 14:23:37.144,-0.325317
2025/06/26 14:23:37.244,-0.390015
2025/06/26 14:23:37.344,-0.424728
2025/06/26 14:23:37.444,-0.441101
2025/06/26 14:23:37.544,-0.444336
2025/06/26 14:23:37.644,-0.499390
2025/06/26 14:23:37.744,-0.449280
2025/06/26 14:23:37.845,-0.457718
2025/06/26 14:23:37.945,-0.489166
2025/06/26 14:23:38.045,-0.446915
2025/06/26 14:23:38.145,-0.604065
2025/06/26 14:23:38.245,-0.596420
2025/06/26 14:23:38.345,-0.290985
2025/06/26 14:23:38.445,-0.510727
2025/06/26 14:23:38.545,-0.379822
2025/06/26 14:23:38.645,-0.521652
2025/06/26 14:23:38.745,-0.407639
2025/06/26 14:23:38.845,-0.475388
2025/06/26 14:23:38.945,-0.199707
2025/06/26 14:23:39.045,0.171524
2025/06/26 14:23:39.145,0.816360
2025/06/26 14:23:39.245,1.373932
2025/06/26 14:23:39.345,1.281021
2025/06/26 14:23:39.446,0.883743
2025/06/26 14:23:39.546,0.724350
2025/06/26 14:23:39.646,0.809967
2025/06/26 14:23:39.746,0.805740
2025/06/26 14:23:39.846,0.860031
2025/06/26 14:23:39.946,0.727844
2025/06/26 14:23:40.046,1.020096
2025/06/26 14:23:40.146,0.651505
2025/06/26 14:23:40.246,0.631836
2025/06/26 14:23:40.346,0.718414
2025/06/26 14:23:40.446,0.983398
2025/06/26 14:23:40.546,0.907120
2025/06/26 14:23:40.646,0.676498
2025/06/26 14:23:40.746,0.990204
2025/06/26 14:23:40.847,0.644730
2025/06/26 14:23:40.947,0.624786
2025/06/26 14:23:41.047,0.877411
2025/06/26 14:23:41.147,0.966187
2025/06/26 14:23:41.247,0.820557
2025/06/26 14:23:41.347,0.640427
2025/06/26 14:23:41.447,0.467163
2025/06/26 14:23:41.547,0.653046
2025/06/26 14:23:41.647,0.886536
2025/06/26 14:23:41.747,0.671524
2025/06/26 14:23:41.847,0.995178
2025/06/26 14:23:41.947,0.543610
2025/06/26 14:23:42.047,0.412476
2025/06/26 14:23:42.147,0.754868
2025/06/26 14:23:42.247,1.119034
2025/06/26 14:23:42.347,0.850433
2025/06/26 14:23:42.448,0.457245
2025/06/26 14:23:42.548,0.358673
2025/06/26 14:23:42.648,0.564224
2025/06/26 14:23:42.748,0.905762
2025/06/26 14:23:42.848,0.674728
2025/06/26 14:23:42.948,0.904129
2025/06/26 14:23:43.048,0.413040
2025/06/26 14:23:43.148,0.584869
2025/06/26 14:23:43.248,0.839554
2025/06/26 14:23:43.348,0.746826
2025/06/26 14:23:43.448,0.864136
2025/06/26 14:23:43.548,0.335724
2025/06/26 14:23:43.648,0.528564
2025/06/26 14:23:43.748,0.566010
2025/06/26 14:23:43.849,0.898590
2025/06/26 14:23:43.949,0.902878
2025/06/26 14:23:44.049,0.657135
2025/06/26 14:23:44.149,0.350983
2025/06/26 14:23:44.249,0.677917
2025/06/26 14:23:44.349,0.854630
2025/06/26 14:23:44.449,0.821991
2025/06/26 14:23:44.549,0.625748
2025/06/26 14:23:44.649,0.310333
2025/06/26 14:23:44.749,0.721970
2025/06/26 14:23:44.849,0.735153
2025/06/26 14:23:44.949,0.598312
2025/06/26 14:23:45.049,0.935867
2025/06/26 14:23:45.149,0.434174
2025/06/26 14:23:45.249,0.458694
2025/06/26 14:23:45.350,0.620270
2025/06/26 14:23:45.450,0.995728
2025/06/26 14:23:45.550,1.004272
2025/06/26 14:23:45.650,0.487381
2025/06/26 14:23:45.750,0.330215
2025/06/26 14:23:45.850,0.614868
2025/06/26 14:23:45.950,0.817780
2025/06/26 14:23:46.050,0.646698
2025/06/26 14:23:46.150,0.853745
2025/06/26 14:23:46.250,0.567307
2025/06/26 14:23:46.350,0.508423
2025/06/26 14:23:46.450,0.714737
2025/06/26 14:23:46.550,0.878036
2025/06/26 14:23:46.650,1.005875
2025/06/26 14:23:46.751,0.483902
2025/06/26 14:23:46.851,0.345184
2025/06/26 14:23:46.951,0.580826
2025/06/26 14:23:47.051,0.940628
2025/06/26 14:23:47.151,0.665894
2025/06/26 14:23:47.251,0.779800
2025/06/26 14:23:47.351,0.415054
2025/06/26 14:23:47.451,0.625351
2025/06/26 14:23:47.551,0.859772
2025/06/26 14:23:47.651,0.756729
2025/06/26 14:23:47.751,0.843491
2025/06/26 14:23:47.851,0.438614
2025/06/26 14:23:47.951,0.515869
2025/06/26 14:23:48.051,0.529922
2025/06/26 14:23:48.151,1.010254
2025/06/26 14:23:48.251,0.849731
2025/06/26 14:23:48.352,0.654739
2025/06/26 14:23:48.452,0.410889
2025/06/26 14:23:48.552,0.621628
2025/06/26 14:23:48.652,0.874695
2025/06/26 14:23:48.752,0.772552
2025/06/26 14:23:48.852,0.681915
2025/06/26 14:23:48.952,0.327026
2025/06/26 14:23:49.052,0.604172
2025/06/26 14:23:49.152,0.760590
2025/06/26 14:23:49.252,0.750443
2025/06/26 14:23:49.352,0.893768
2025/06/26 14:23:49.452,0.577148
2025/06/26 14:23:49.552,0.507706
2025/06/26 14:23:49.653,0.567551
2025/06/26 14:23:49.752,1.030106
2025/06/26 14:23:49.853,0.928940
2025/06/26 14:23:49.953,0.675766
2025/06/26 14:23:50.053,0.338120
2025/06/26 14:23:50.153,0.687820
2025/06/26 14:23:50.253,0.804962
2025/06/26 14:23:50.353,0.632324
2025/06/26 14:23:50.453,0.890244
2025/06/26 14:23:50.553,0.566010
2025/06/26 14:23:50.653,0.479523
2025/06/26 14:23:50.753,0.684143
2025/06/26 14:23:50.853,1.004715
2025/06/26 14:23:50.953,0.971405
2025/06/26 14:23:51.053,0.557312
2025/06/26 14:23:51.153,0.370026
2025/06/26 14:23:51.254,0.565872
2025/06/26 14:23:51.354,0.837112
2025/06/26 14:23:51.454,0.632431
2025/06/26 14:23:51.554,0.908752
2025/06/26 14:23:51.654,0.584061
2025/06/26 14:23:51.754,0.546219
2025/06/26 14:23:51.854,0.662888
2025/06/26 14:23:51.954,1.071091
2025/06/26 14:23:52.054,1.006241
2025/06/26 14:23:52.154,0.541046
2025/06/26 14:23:52.254,0.413498
2025/06/26 14:23:52.354,0.591629
2025/06/26 14:23:52.454,0.822159
2025/06/26 14:23:52.554,0.708618
2025/06/26 14:23:52.655,0.919266
2025/06/26 14:23:52.755,0.515594
2025/06/26 14:23:52.855,0.496231
2025/06/26 14:23:52.955,0.710693
2025/06/26 14:23:53.055,1.020981
2025/06/26 14:23:53.155,1.009460
2025/06/26 14:23:53.255,0.533051
2025/06/26 14:23:53.355,0.352158
2025/06/26 14:23:53.455,0.557526
2025/06/26 14:23:53.555,0.805908
2025/06/26 14:23:53.655,0.584137
2025/06/26 14:23:53.755,0.926514
2025/06/26 14:23:53.855,0.539230
2025/06/26 14:23:53.955,0.477051
2025/06/26 14:23:54.056,0.644485
2025/06/26 14:23:54.156,1.018829
2025/06/26 14:23:54.256,0.923370
2025/06/26 14:23:54.356,0.496567
2025/06/26 14:23:54.456,0.396851
2025/06/26 14:23:54.556,0.601761
2025/06/26 14:23:54.656,0.757843
2025/06/26 14:23:54.756,0.699326
2025/06/26 14:23:54.856,0.868988
2025/06/26 14:23:54.956,0.537460
2025/06/26 14:23:55.056,0.483398
2025/06/26 14:23:55.156,0.575500
2025/06/26 14:23:55.256,0.979935
2025/06/26 14:23:55.356,0.883545
2025/06/26 14:23:55.456,0.580521
2025/06/26 14:23:55.556,0.310684
2025/06/26 14:23:55.657,0.626129
2025/06/26 14:23:55.757,0.770004
2025/06/26 14:23:55.857,0.645996
2025/06/26 14:23:55.957,0.990234
2025/06/26 14:23:56.057,0.674118
2025/06/26 14:23:56.157,0.509750
2025/06/26 14:23:56.257,0.616150
2025/06/26 14:23:56.357,0.859573
2025/06/26 14:23:56.457,0.748199
2025/06/26 14:23:56.557,0.688309
2025/06/26 14:23:56.657,0.355850
2025/06/26 14:23:56.757,0.672623
2025/06/26 14:23:56.858,0.578064
2025/06/26 14:23:56.957,0.913330
2025/06/26 14:23:57.057,0.834656
2025/06/26 14:23:57.158,0.671005
2025/06/26 14:23:57.258,0.451370
2025/06/26 14:23:57.358,0.573883
2025/06/26 14:23:57.458,0.820114
2025/06/26 14:23:57.558,0.772583
2025/06/26 14:23:57.658,0.812302
2025/06/26 14:23:57.758,0.452774
2025/06/26 14:23:57.858,0.551559
2025/06/26 14:23:57.958,0.498596
2025/06/26 14:23:58.058,0.913818
2025/06/26 14:23:58.158,0.772339
2025/06/26 14:23:58.258,0.774185
2025/06/26 14:23:58.358,0.532166
2025/06/26 14:23:58.459,0.564804
2025/06/26 14:23:58.559,0.554031
2025/06/26 14:23:58.659,0.875214
2025/06/26 14:23:58.759,0.576218
2025/06/26 14:23:58.859,0.657700
2025/06/26 14:23:58.959,0.565903
2025/06/26 14:23:59.059,0.598648
2025/06/26 14:23:59.159,0.652039
2025/06/26 14:23:59.259,0.734711
2025/06/26 14:23:59.359,0.756866
2025/06/26 14:23:59.459,0.827087
2025/06/26 14:23:59.559,0.695709
2025/06/26 14:23:59.659,0.719803
2025/06/26 14:23:59.760,0.816467
2025/06/26 14:23:59.859,0.707626
2025/06/26 14:23:59.960,0.633972
2025/06/26 14:24:00.060,0.699692
2025/06/26 14:24:00.160,0.700180
2025/06/26 14:24:00.260,0.595917
2025/06/26 14:24:00.360,0.496017
2025/06/26 14:24:00.460,0.537674
2025/06/26 14:24:00.560,0.330963
2025/06/26 14:24:00.660,0.107269
2025/06/26 14:24:00.760,-0.293381
2025/06/26 14:24:00.860,-0.508408
2025/06/26 14:24:00.960,-0.630615
2025/06/26 14:24:01.060,-0.806503
2025/06/26 14:24:01.160,-0.745316
2025/06/26 14:24:01.260,-0.561661
2025/06/26 14:24:01.360,-0.445160
2025/06/26 14:24:01.461,-0.571075
2025/06/26 14:24:01.561,-0.547134
2025/06/26 14:24:01.661,-0.546021
2025/06/26 14:24:01.761,-0.489746
2025/06/26 14:24:01.861,-0.546936
2025/06/26 14:24:01.961,-0.500702
