time,x,y,z
0.000000,-0.002991,-0.024200,-0.997391
0.100000,-0.002213,-0.024017,-1.000839
0.200000,-0.002243,-0.022537,-1.000229
0.300000,-0.003708,-0.023514,-0.997009
0.400000,-0.001633,-0.023834,-1.001404
0.499000,-0.001495,-0.023270,-1.000061
0.601000,-0.002747,-0.022461,-0.997223
0.761000,-0.001999,-0.024124,-1.002792
0.799000,-0.002548,-0.023712,-1.000854
0.899000,-0.003555,-0.024872,-0.998062
0.999000,-0.002029,-0.022308,-1.001282
1.099000,-0.001022,-0.022873,-0.997238
1.199000,-0.003189,-0.023468,-0.996201
1.299000,-0.001190,-0.023788,-1.002686
1.399000,-0.003052,-0.022369,-1.000290
1.499000,-0.003281,-0.024673,-0.997467
1.599000,-0.003677,-0.023636,-1.000183
1.699000,-0.001617,-0.022644,-0.996338
1.799000,-0.001755,-0.022598,-0.997360
1.899000,-0.005157,-0.026428,-1.004044
1.999000,-0.002350,-0.021652,-0.999710
2.099000,-0.002029,-0.023422,-0.996094
2.199000,-0.003510,-0.022934,-1.000244
2.299000,-0.002563,-0.022339,-0.995941
2.399000,-0.003159,-0.023560,-0.997162
2.499000,-0.003250,-0.024277,-1.002869
2.599000,-0.003098,-0.023300,-1.000092
2.699000,-0.002853,-0.023911,-0.997940
2.799000,-0.003418,-0.022324,-0.999481
2.899000,-0.002151,-0.021942,-0.995956
2.999000,-0.003952,-0.024628,-0.997070
3.099000,-0.002380,-0.023743,-1.001816
3.199000,-0.003555,-0.022079,-0.998184
3.299000,-0.003357,-0.024826,-0.997437
3.398000,-0.003113,-0.024261,-1.002518
3.498000,-0.001205,-0.023087,-0.997925
3.598000,-0.003082,-0.024231,-0.998703
3.698000,-0.004074,-0.023285,-1.002487
3.798000,-0.002777,-0.024078,-0.998108
3.898000,-0.002197,-0.023468,-0.998383
3.998000,-0.002914,-0.025375,-1.002640
4.098000,-0.002060,-0.024399,-0.999115
4.198000,-0.002960,-0.022217,-0.997498
4.298000,-0.002838,-0.024765,-1.000809
4.398000,-0.003067,-0.023392,-0.997299
4.498000,-0.004318,-0.022217,-0.999207
4.598000,-0.002960,-0.023056,-0.999557
4.698000,-0.001724,-0.023407,-0.996536
4.795000,-0.002441,-0.021835,-0.999725
4.895000,-0.002289,-0.022171,-1.000061
4.995000,-0.002808,-0.022263,-0.995407
5.095000,-0.001541,-0.024734,-0.998932
5.195000,-0.003372,-0.022827,-0.998657
5.295000,-0.002472,-0.024933,-0.996445
5.395000,-0.002792,-0.022598,-0.999786
5.495000,-0.002853,-0.023529,-0.999039
5.596000,-0.002319,-0.023926,-0.996323
5.696000,-0.004166,-0.023331,-0.997528
5.796000,-0.003159,-0.023529,-0.998169
5.896000,-0.003052,-0.024353,-0.994965
5.996000,-0.001907,-0.023560,-1.001556
6.096000,-0.001877,-0.022568,-0.995895
6.196000,-0.004059,-0.023605,-0.995422
6.296000,-0.004272,-0.024719,-1.000992
6.396000,-0.001160,-0.023712,-0.995941
6.497000,-0.002869,-0.024307,-0.996414
6.597000,-0.003403,-0.024429,-1.002090
6.697000,-0.002304,-0.022934,-0.998672
6.797000,-0.002319,-0.024139,-0.997681
6.897000,-0.001877,-0.024872,-1.000229
6.997000,-0.003769,-0.024673,-0.996918
7.097000,-0.002151,-0.023010,-0.998367
7.197000,-0.002045,-0.023911,-0.999695
7.297000,-0.002533,-0.023407,-0.997025
7.397000,-0.003403,-0.023499,-0.998596
7.497000,-0.000870,-0.022919,-1.000137
7.598000,-0.003387,-0.022614,-0.998169
7.698000,-0.002106,-0.022934,-0.997177
7.798000,-0.002060,-0.024872,-1.000992
7.898000,-0.003525,-0.024384,-0.995209
7.998000,-0.002380,-0.024475,-0.995575
8.098000,-0.002762,-0.024353,-0.999298
8.198000,-0.003799,-0.022964,-0.999786
8.298000,-0.002197,-0.023499,-0.997635
8.398000,-0.001617,-0.023224,-1.001358
8.499000,-0.002106,-0.023010,-0.996399
8.599000,-0.002487,-0.024658,-0.999634
8.699000,-0.001633,-0.023361,-0.999817
8.799000,-0.001434,-0.022903,-0.996628
