time,x,y,z
0.000000,-0.005341,-0.018341,-1.008408
0.098000,-0.003601,-0.021896,-0.996857
0.198000,-0.002716,-0.021469,-0.999908
0.298000,-0.003525,-0.021393,-0.996552
0.398000,-0.003784,-0.020935,-0.997696
0.498000,-0.003510,-0.021530,-1.003372
0.598000,-0.002243,-0.020676,-0.995697
0.698000,-0.003723,-0.022598,-0.998947
0.798000,-0.003464,-0.020859,-1.002640
0.898000,-0.003098,-0.021286,-0.997940
0.997000,-0.004410,-0.021744,-0.996948
1.097000,-0.004684,-0.021912,-1.003555
1.198000,-0.003189,-0.021210,-0.993301
1.299000,-0.002243,-0.021011,-0.996674
1.397000,-0.004639,-0.020767,-1.000473
1.497000,-0.004349,-0.019455,-1.000412
1.597000,-0.003738,-0.023849,-0.998154
1.697000,-0.003067,-0.021164,-0.997543
1.797000,-0.003784,-0.020905,-0.998932
1.897000,-0.002853,-0.019989,-0.996460
1.997000,-0.003311,-0.024643,-1.001984
2.097000,-0.003143,-0.019485,-0.998505
2.197000,-0.004303,-0.021866,-0.998260
2.297000,-0.003052,-0.021210,-0.997955
2.397000,-0.004028,-0.020096,-0.996017
2.497000,-0.003998,-0.021408,-0.998596
2.597000,-0.002274,-0.023407,-0.998138
2.697000,-0.002945,-0.020096,-0.996964
2.797000,-0.004379,-0.021088,-0.996353
2.897000,-0.003403,-0.020691,-1.000687
2.997000,-0.002930,-0.021011,-0.996185
3.097000,-0.003479,-0.021179,-0.995224
3.197000,-0.005600,-0.021622,-0.999878
3.300000,-0.005035,-0.022110,-0.999374
3.397000,-0.004929,-0.021225,-0.994904
3.497000,-0.005585,-0.022324,-1.001358
3.596000,-0.003799,-0.021881,-0.994904
3.696000,-0.003143,-0.021637,-0.996506
3.797000,-0.003784,-0.021378,-0.998535
3.896000,-0.005234,-0.019592,-1.000580
3.996000,-0.004242,-0.021973,-0.996796
4.096000,-0.004410,-0.021454,-1.000122
4.196000,-0.003235,-0.021332,-0.993530
4.296000,-0.004456,-0.021149,-0.997360
4.396000,-0.003128,-0.021667,-1.001083
4.496000,-0.004501,-0.022766,-1.000198
4.596000,-0.003860,-0.022079,-0.995407
4.696000,-0.003174,-0.022659,-1.003983
4.796000,-0.003052,-0.020325,-0.997604
4.896000,-0.004288,-0.021576,-0.997360
4.996000,-0.005676,-0.021835,-0.998154
5.096000,-0.003937,-0.022766,-0.998596
5.196000,-0.003723,-0.023087,-0.997040
5.298000,-0.004456,-0.022964,-1.001678
5.396000,-0.001099,-0.019333,-0.998306
5.496000,-0.005020,-0.020523,-0.999512
5.596000,-0.004501,-0.021469,-1.001465
5.696000,-0.004578,-0.020935,-1.000198
5.796000,-0.002945,-0.020126,-0.996185
5.896000,-0.003891,-0.020752,-0.996307
5.996000,-0.003479,-0.021667,-0.999069
6.096000,-0.003113,-0.021835,-0.998169
6.195000,-0.003250,-0.021866,-0.998703
6.295000,-0.003937,-0.023117,-1.000656
6.395000,-0.004227,-0.020020,-1.000488
6.495000,-0.005325,-0.020569,-0.999573
6.595000,-0.004929,-0.021545,-0.999954
6.695000,-0.003540,-0.021713,-0.998840
6.795000,-0.003281,-0.021103,-0.997162
6.895000,-0.003357,-0.021317,-1.003021
6.995000,-0.003113,-0.020706,-1.000793
7.095000,-0.004745,-0.020950,-0.998032
7.195000,-0.002869,-0.020599,-1.000305
7.299000,-0.003647,-0.021255,-0.998474
7.395000,-0.005096,-0.021057,-0.997421
7.495000,-0.004807,-0.019699,-1.001404
7.595000,-0.002640,-0.021225,-1.001083
7.695000,-0.003601,-0.019974,-1.000412
7.795000,-0.004761,-0.021118,-0.998871
7.895000,-0.004318,-0.023087,-1.001282
7.995000,-0.004013,-0.020386,-0.998581
8.095000,-0.002792,-0.020599,-1.001358
8.195000,-0.002655,-0.022156,-1.001068
8.295000,-0.005356,-0.020065,-0.998535
8.395000,-0.002762,-0.021729,-0.999039
8.495000,-0.004532,-0.021561,-1.001846
8.595000,-0.004517,-0.019119,-0.997726
8.694000,-0.003815,-0.021774,-1.000397
8.795000,-0.003464,-0.021194,-1.001541
8.894000,-0.004227,-0.020096,-0.997726
8.994000,-0.003174,-0.021988,-0.999252
9.094000,-0.004288,-0.021179,-0.999359
9.194000,-0.004486,-0.020660,-0.996719
9.294000,-0.003387,-0.021378,-0.998688
9.394000,-0.003403,-0.020859,-0.996780
9.494000,-0.004532,-0.021973,-0.996552
9.594000,-0.004883,-0.022278,-0.997574
9.694000,-0.002792,-0.022171,-0.997818
9.794000,-0.005966,-0.021988,-0.996124
9.894000,-0.002502,-0.020859,-0.995697
9.994000,-0.003677,-0.020447,-0.995438
