time,x,y,z
0.000000,-0.946701,0.519592,-0.539902
0.106000,-1.173309,0.824066,-0.607224
0.200000,-0.893784,1.622452,-0.322556
0.300000,-0.494278,1.589569,-0.298035
0.400000,-0.434372,1.003250,-0.100342
0.504000,-0.375702,0.858292,-0.098251
0.600000,-0.225342,0.904541,0.086639
0.701000,-0.499237,1.348862,0.129089
0.801000,-1.007492,1.169144,0.135574
0.904000,-1.072235,0.288712,-0.001175
1.001000,-0.821671,0.551804,-0.190857
1.101000,-0.977051,0.652313,-0.066788
1.201000,-1.230209,0.811996,-0.109070
1.301000,-1.191299,1.443726,-0.312607
1.401000,-0.667892,0.663483,-0.141388
1.501000,-0.397629,0.541855,0.018982
1.601000,-0.355652,1.192368,0.019928
1.704000,-0.467911,1.357925,-0.007935
1.801000,-1.076248,1.227249,0.191483
1.901000,-0.539719,0.428329,0.074402
2.001000,-0.544495,0.788940,0.017700
2.102000,-1.070358,0.827988,-0.137695
2.202000,-1.331894,1.180176,-0.202530
2.301000,-0.940628,1.144394,-0.185562
2.401000,-0.471405,0.495880,-0.050110
2.502000,-0.479279,0.694321,0.123245
2.602000,-0.352249,1.522507,-0.262817
2.702000,-0.240005,1.411026,0.015030
2.802000,-0.544159,1.181946,0.258804
2.902000,-0.239517,0.461273,0.135468
3.002000,-0.526688,0.865326,0.138000
3.102000,-0.930450,1.101730,-0.112747
3.202000,-1.228806,0.959518,-0.200974
3.302000,-0.831299,1.504074,-0.317886
3.402000,-0.367477,0.648819,-0.122452
3.502000,-0.294220,0.599152,0.079727
3.602000,-0.211807,1.359390,-0.301468
3.703000,-0.351944,1.281387,0.063568
3.802000,-0.722488,1.283691,0.030807
3.902000,-0.425491,0.476898,0.020538
4.002000,-0.461670,0.768097,0.122681
4.108000,-0.845444,1.047256,-0.057648
4.203000,-1.156097,0.982452,-0.059448
4.303000,-0.946884,1.360992,-0.163467
4.403000,-0.556992,0.608688,-0.110260
4.503000,-0.413773,0.564896,0.060318
4.603000,-0.477295,1.477615,-0.100525
4.703000,-0.489777,1.108887,-0.022644
4.803000,-0.624298,1.040573,0.066284
4.906000,-0.379700,0.472473,0.024628
5.003000,-0.449982,0.672089,0.133179
5.103000,-0.727432,1.002747,-0.089676
5.203000,-1.073227,1.060104,0.174316
5.308000,-1.106308,1.101898,0.011520
5.403000,-0.662537,0.591385,-0.139328
5.503000,-0.333893,0.560471,0.102737
5.603000,-0.551956,1.007294,-0.011642
5.707000,-0.569427,1.117493,-0.201965
5.804000,-0.361664,1.195709,0.048874
5.904000,-0.516159,0.665070,0.070877
6.004000,-0.401794,0.403854,0.241989
6.104000,-0.600983,0.792648,0.020432
6.204000,-0.909256,0.938522,0.157303
6.304000,-1.107941,1.168869,-0.196701
6.404000,-0.658417,0.944763,-0.095749
6.508000,-0.483429,0.278427,0.057343
6.604000,-0.544647,0.794037,0.020386
6.704000,-0.583038,1.221161,-0.144440
6.804000,-0.551483,1.187393,0.083481
6.907000,-0.609238,1.052811,0.028397
7.004000,-0.308212,0.397171,0.061417
7.104000,-0.526138,0.842651,0.103271
7.204000,-0.835220,0.715683,0.179413
7.307000,-1.075714,1.072021,0.163803
7.405000,-0.868393,1.172531,-0.030060
7.505000,-0.459167,0.505951,0.050278
7.605000,-0.471222,0.289154,0.226013
7.705000,-0.646866,1.190536,-0.076355
7.805000,-0.469940,1.117157,-0.106339
7.905000,-0.618362,1.095139,0.044357
8.005000,-0.352036,0.576508,0.136536
