time,x,y,z
0.000000,-0.808578,0.057129,-0.557266
0.097000,-0.847672,0.016342,-0.497940
0.198000,-0.800369,0.025574,-0.561462
0.297000,-0.839523,0.025467,-0.628235
0.398000,-0.796463,0.023254,-0.637909
0.498000,-0.751816,0.031082,-0.640472
0.598000,-0.818756,0.064392,-0.603790
0.698000,-0.795441,0.057388,-0.586197
0.798000,-0.808807,0.056885,-0.592361
0.898000,-0.781464,0.039932,-0.595901
0.998000,-0.816757,0.049606,-0.575562
1.098000,-0.825073,0.060837,-0.567810
1.198000,-0.825012,0.046570,-0.571671
1.298000,-0.819870,0.050629,-0.585663
1.398000,-0.818253,0.051392,-0.578781
1.498000,-0.810822,0.052689,-0.568146
1.608000,-0.811188,0.057968,-0.585480
1.708000,-0.815094,0.043488,-0.586090
1.808000,-0.812225,0.045700,-0.578186
1.908000,-0.810745,0.050293,-0.584213
2.008000,-0.809906,0.049484,-0.582443
2.108000,-0.807373,0.053940,-0.586838
2.208000,-0.808670,0.045303,-0.585602
2.308000,-0.804459,0.045166,-0.589996
2.409000,-0.809265,0.051270,-0.599167
2.509000,-0.808746,0.045349,-0.591003
2.609000,-0.806168,0.040146,-0.590866
2.709000,-0.806000,0.052948,-0.589890
2.809000,-0.806366,0.050491,-0.587814
2.909000,-0.808304,0.049500,-0.593033
3.009000,-0.807449,0.044693,-0.597641
3.109000,-0.808151,0.041412,-0.596863
3.209000,-0.804001,0.050873,-0.595444
3.309000,-0.808426,0.050369,-0.598282
3.409000,-0.807373,0.050156,-0.599884
3.509000,-0.802155,0.046188,-0.592010
3.609000,-0.805832,0.052734,-0.602112
3.709000,-0.804657,0.045685,-0.589478
3.810000,-0.802734,0.051712,-0.592163
3.909000,-0.806870,0.051910,-0.591782
4.010000,-0.801147,0.047089,-0.594574
4.110000,-0.809814,0.047012,-0.594467
4.209000,-0.802704,0.050186,-0.599411
4.310000,-0.804962,0.045517,-0.597641
4.410000,-0.803680,0.047729,-0.604309
4.510000,-0.799759,0.055771,-0.599411
