time,x,y,z
0.000000,-0.004272,-0.021637,-0.997147
0.100000,-0.005249,-0.021774,-0.996719
0.200000,-0.005081,-0.022552,-0.997162
0.300000,-0.004761,-0.021286,-0.997818
0.400000,-0.004395,-0.022385,-0.997681
0.499000,-0.004242,-0.021973,-0.998245
0.599000,-0.005997,-0.021194,-0.999313
0.700000,-0.005264,-0.021790,-0.998352
0.799000,-0.004639,-0.020233,-0.998016
0.900000,-0.005005,-0.019119,-0.999344
0.999000,-0.003967,-0.021057,-0.998245
1.099000,-0.005417,-0.021362,-0.999924
1.199000,-0.005188,-0.019623,-0.998398
1.299000,-0.007385,-0.022430,-0.996307
1.399000,-0.004211,-0.021545,-0.998474
1.499000,-0.003922,-0.019775,-0.995865
1.599000,-0.005966,-0.020828,-0.996231
1.699000,-0.004120,-0.018707,-0.996796
1.799000,-0.004044,-0.020264,-0.996765
1.899000,-0.005508,-0.021469,-0.997437
1.999000,-0.004669,-0.021515,-1.002533
2.099000,-0.004654,-0.021439,-0.993668
2.199000,-0.004196,-0.021942,-0.998383
2.299000,-0.004791,-0.021332,-1.000290
2.399000,-0.004395,-0.019669,-0.996002
2.499000,-0.005798,-0.023285,-0.995026
2.599000,-0.005066,-0.023148,-0.996796
2.699000,-0.002884,-0.021088,-0.996094
2.799000,-0.005157,-0.021011,-0.998627
2.899000,-0.004974,-0.019943,-1.000641
2.998000,-0.005081,-0.021790,-1.002380
3.099000,-0.005203,-0.021011,-0.997314
3.199000,-0.004211,-0.022049,-0.998672
3.298000,-0.003754,-0.020798,-0.996872
3.398000,-0.003876,-0.021088,-1.000290
3.498000,-0.002640,-0.021118,-0.996262
3.598000,-0.005295,-0.021057,-0.997894
3.698000,-0.003769,-0.021851,-0.998596
3.798000,-0.003922,-0.022583,-0.997314
3.898000,-0.005722,-0.021469,-0.998184
3.998000,-0.004959,-0.020233,-1.000443
4.098000,-0.004654,-0.020599,-0.997253
4.198000,-0.003677,-0.022766,-0.998260
4.298000,-0.005173,-0.022079,-0.999054
4.398000,-0.004807,-0.021896,-0.996597
4.498000,-0.005264,-0.020035,-0.999237
4.598000,-0.003784,-0.020065,-0.997559
4.698000,-0.005875,-0.020889,-0.998047
4.798000,-0.005051,-0.020981,-0.998749
4.898000,-0.003616,-0.020752,-1.001556
4.998000,-0.004898,-0.021179,-0.994781
5.098000,-0.005157,-0.020844,-0.998337
5.198000,-0.004761,-0.021042,-1.000549
5.298000,-0.007660,-0.020416,-0.997787
5.398000,-0.005096,-0.021179,-0.999191
5.498000,-0.004395,-0.021927,-1.000046
5.597000,-0.006592,-0.021484,-0.995285
5.698000,-0.004181,-0.019501,-0.999420
5.797000,-0.004654,-0.021759,-0.999008
5.897000,-0.003143,-0.020889,-0.994186
5.997000,-0.004578,-0.021133,-1.001678
6.097000,-0.004150,-0.020264,-1.000458
6.197000,-0.005920,-0.020355,-1.003265
6.297000,-0.003021,-0.021637,-1.003082
6.397000,-0.004211,-0.021317,-1.001160
6.497000,-0.004868,-0.019974,-0.995987
6.597000,-0.003769,-0.020447,-0.996735
6.697000,-0.003647,-0.021103,-0.997635
6.797000,-0.004425,-0.022385,-0.996719
6.897000,-0.005341,-0.020844,-0.997574
