time,x,y,z
0.000000,0.604935,-0.400604,-0.682526
0.100000,0.378937,-0.352814,-0.877167
0.200000,0.124573,-0.284592,-0.952011
0.300000,0.215027,-0.256683,-0.837494
0.400000,0.198120,0.024460,-0.890488
0.500000,0.051132,0.071426,-1.026672
0.600000,-0.002975,0.118988,-0.975677
0.700000,0.338348,-0.362976,-0.488434
0.800000,0.012650,-0.284073,-0.945969
0.900000,-0.245682,-0.009018,-1.084381
1.000000,-0.394119,0.008377,-0.497787
1.100000,-0.608322,0.148575,-0.237564
1.200000,-0.992432,0.189972,-0.380997
1.300000,-1.110168,0.405716,-0.195114
1.400000,-1.396439,0.882431,-0.095306
1.500000,-1.292496,0.266815,-0.182571
1.600000,-0.863831,0.325821,0.203186
1.700000,-0.651108,0.416245,-0.205109
1.800000,-0.933777,0.409012,-0.116638
1.900000,-1.105713,0.572449,0.021118
2.000000,-1.052658,0.563675,-0.163376
2.100000,-0.941956,0.689255,-0.220108
2.200000,-0.680649,0.468414,0.000443
2.300000,-0.533264,0.522720,0.074707
2.399000,-0.748505,0.518692,-0.125748
2.500000,-0.795288,0.789352,0.151428
2.599000,-1.368134,0.548523,-0.069855
2.700000,-0.706177,0.401382,0.058716
2.799000,-0.805801,0.428711,-0.111969
2.899000,-0.860596,0.446884,-0.104965
2.999000,-1.316849,0.711044,0.151138
3.099000,-1.050537,0.440063,-0.083664
3.200000,-0.783096,0.680283,-0.117203
3.299000,-0.757996,0.578903,0.025620
3.399000,-0.563889,0.563538,-0.024414
3.499000,-0.563324,0.747314,0.013763
3.599000,-0.979736,0.892975,-0.029037
3.699000,-1.253998,0.563278,0.113556
3.799000,-0.752304,0.383316,-0.034805
3.899000,-0.857254,0.397949,-0.116882
3.999000,-0.911560,0.401947,-0.088821
4.099000,-1.279434,0.899323,0.045761
4.199000,-1.134537,0.645416,-0.053543
4.300000,-0.655655,0.550110,-0.127350
4.399000,-0.653366,0.483398,0.062622
4.499000,-0.560364,0.582153,-0.066284
4.599000,-0.628555,0.757385,0.032364
4.699000,-0.994675,0.704361,-0.172272
4.799000,-0.902557,0.405304,0.200119
4.899000,-0.680603,0.382690,-0.105713
4.999000,-0.761703,0.529510,-0.087311
5.099000,-1.012329,0.439331,0.103302
5.199000,-1.166687,0.824432,-0.090515
5.299000,-1.074860,0.713135,-0.162964
5.399000,-0.742523,0.522842,-0.022324
5.499000,-0.630035,0.512619,0.069504
5.599000,-0.530258,0.664932,-0.005325
5.698000,-0.742447,0.826767,-0.033890
5.798000,-1.101044,0.730759,-0.212631
5.898000,-0.791412,0.477478,0.085785
5.998000,-0.788940,0.418121,-0.036316
6.098000,-1.019669,0.496841,0.021072
6.198000,-1.301956,0.640274,0.161148
6.298000,-1.092773,0.658173,-0.173264
6.400000,-0.796967,0.902985,-0.037430
6.498000,-0.413315,0.625671,-0.079987
6.598000,-0.474564,0.594498,-0.043442
6.698000,-0.798355,0.672501,0.002243
6.798000,-0.909149,0.874954,0.033585
6.898000,-1.161880,0.611282,-0.047546
6.998000,-0.696503,0.378448,0.088013
7.098000,-0.691818,0.419067,-0.026260
7.201000,-0.921280,0.458267,-0.022720
7.298000,-1.406174,0.770645,0.059982
7.398000,-1.125977,0.663910,-0.092148
