time,x,y,z
0.000000,-1.228317,0.904678,-0.197800
0.100000,-1.316788,0.530762,-0.062943
0.200000,-0.842880,0.572708,0.081039
0.300000,-0.786743,0.688385,0.000870
0.400000,-0.685013,0.723618,0.042358
0.500000,-0.560928,0.802277,0.062393
0.600000,-0.666626,0.652390,0.115829
0.700000,-0.800476,0.704361,0.077240
0.800000,-0.740448,0.590485,0.078629
0.900000,-0.743622,0.579987,0.072388
1.000000,-0.751434,0.643845,0.107635
1.100000,-0.887253,0.676041,0.168610
1.200000,-0.826828,0.716660,0.107574
1.300000,-0.764923,0.487808,-0.049408
1.401000,-0.794800,0.818619,-0.077850
1.501000,-0.749435,0.544525,0.098709
1.601000,-0.595825,0.503082,-0.045654
1.701000,-0.857758,0.603088,0.029144
1.801000,-0.932983,0.677856,0.093079
1.901000,-0.729797,0.599930,-0.009430
2.001000,-0.861420,0.692505,0.007782
2.101000,-0.518112,0.344696,0.098953
2.201000,-0.824738,0.508011,0.118774
2.301000,-0.970444,0.642502,0.050812
2.401000,-0.825836,0.601883,-0.053894
2.501000,-0.980652,0.692261,0.077820
2.601000,-0.756226,0.571121,0.089661
2.702000,-0.577667,0.348236,0.033325
2.802000,-0.719971,0.569305,0.038300
2.902000,-1.096832,0.856003,0.057053
3.002000,-1.088211,0.697632,0.163116
3.102000,-0.829285,0.559937,0.142090
3.202000,-0.445328,0.269485,0.121002
3.302000,-0.801056,0.473099,0.091583
3.402000,-1.117233,0.603012,0.047760
3.502000,-0.929611,0.637909,-0.020432
3.602000,-0.741638,0.755341,0.128601
3.702000,-0.660858,0.398926,-0.052765
3.802000,-0.492752,0.416718,0.152634
3.902000,-0.948334,0.686676,0.109711
4.002000,-1.066528,0.574844,-0.035919
4.102000,-1.007385,0.824905,-0.082138
4.202000,-0.527878,0.259521,0.116058
4.303000,-0.583023,0.357834,0.042877
4.403000,-0.995377,0.478195,0.049973
4.503000,-1.137787,0.639450,0.073975
4.603000,-0.980637,0.648666,0.010483
4.703000,-0.800400,0.668930,-0.135193
4.803000,-0.593399,0.325836,0.045242
4.903000,-0.682800,0.453857,-0.044800
5.003000,-0.957840,0.695053,-0.005402
5.103000,-0.917984,0.571136,-0.024643
5.203000,-1.073669,0.741562,0.001343
5.303000,-0.464508,0.311066,0.066849
5.403000,-0.643845,0.483948,0.079987
5.503000,-0.957184,0.456848,0.077866
5.603000,-1.110947,0.672836,-0.025925
5.704000,-1.089783,0.773010,0.024475
5.804000,-0.704636,0.546310,-0.023453
5.904000,-0.450317,0.340454,-0.013016
6.004000,-0.683670,0.498428,0.066696
6.104000,-1.120010,0.799927,0.112015
6.204000,-1.053589,0.710739,-0.011414
6.304000,-0.796158,0.602310,0.029114
6.404000,-0.459274,0.298508,0.094772
6.504000,-0.786697,0.552628,0.045532
6.604000,-1.109146,0.692001,0.134888
6.704000,-0.986649,0.476395,0.019089
6.804000,-0.981873,0.762589,0.068939
6.904000,-0.578583,0.476685,0.014954
7.005000,-0.527847,0.368698,0.016083
7.104000,-0.710953,0.587738,0.049576
7.205000,-1.108307,0.991959,0.093155
7.305000,-1.027710,0.940277,0.041870
7.405000,-0.810104,0.472900,0.044067
7.505000,-0.340561,0.304718,0.070435
7.605000,-0.855957,0.572937,-0.051422
7.705000,-1.108658,0.713791,0.136856
7.805000,-1.032700,0.638382,0.004730
7.905000,-0.882233,0.821030,0.048111
8.005000,-0.503448,0.396927,0.013794
8.105000,-0.577118,0.355515,0.010437
8.205000,-0.731873,0.687042,0.071503
8.305000,-1.032440,0.766937,-0.025604
8.405000,-1.118927,1.006210,0.051361
8.505000,-0.557373,0.421249,0.080856
8.606000,-0.387894,0.227921,0.013733
8.706000,-0.995026,0.582962,0.002991
8.806000,-1.180069,0.704758,0.125732
8.906000,-0.982254,0.626312,0.020035
9.006000,-0.836578,0.693542,-0.010727
9.106000,-0.473892,0.347992,-0.008957
9.206000,-0.649521,0.442062,0.003281
9.306000,-0.991379,0.741913,0.074600
9.406000,-1.065506,0.697571,-0.055786
9.511000,-0.933075,0.674454,0.106216
9.606000,-0.360107,0.278412,0.002609
9.706000,-0.720169,0.578537,0.011841
9.806000,-1.197235,0.605957,0.099640
9.907000,-1.054077,0.618011,0.021271
10.007000,-0.882050,0.776230,0.010681
10.107000,-0.523697,0.401169,-0.008698
10.207000,-0.489853,0.347092,0.081192
10.307000,-0.834900,0.728317,0.002991
10.407000,-0.959061,0.740158,0.026825
10.507000,-1.067612,0.872665,0.015015
10.607000,-0.618958,0.380707,0.110641
10.707000,-0.480621,0.282104,0.053833
10.807000,-0.979477,0.491165,-0.000534
10.907000,-1.203751,0.796387,-0.013428
11.007000,-1.028824,0.708496,0.071014
11.107000,-0.615067,0.636765,-0.081146
11.207000,-0.520218,0.285568,0.031937
11.307000,-0.710037,0.542282,-0.011856
11.407000,-1.062027,0.773987,0.136505
11.508000,-0.978561,0.719391,0.048706
11.608000,-0.879837,0.640213,0.062424
11.708000,-0.433929,0.303253,0.090698
11.808000,-0.797089,0.472748,0.033752
11.908000,-1.051926,0.715530,0.060226
12.008000,-0.963425,0.620926,-0.014694
12.108000,-0.882996,0.759598,-0.010818
12.208000,-0.617096,0.448792,-0.020584
12.308000,-0.546143,0.392349,-0.002487
12.408000,-0.720291,0.623291,0.043671
12.508000,-1.010010,0.878662,-0.042587
12.608000,-1.014526,0.829651,0.138107
12.708000,-0.587845,0.483521,0.074402
12.808000,-0.466965,0.292618,0.052673
12.909000,-0.873993,0.520996,0.030090
13.009000,-1.207870,0.691437,0.087555
13.109000,-1.060806,0.545898,-0.086685
13.209000,-0.924301,0.733871,-0.093979
13.309000,-0.464447,0.419891,-0.062622
13.409000,-0.538086,0.480362,0.028305
13.509000,-0.646469,0.617844,0.074692
13.609000,-0.983704,0.930069,0.116974
13.709000,-1.126053,0.948288,-0.040039
13.809000,-0.725433,0.309082,0.046753
13.909000,-0.507202,0.331528,0.019302
14.009000,-0.943848,0.477859,-0.068558
14.109000,-1.100769,0.740143,-0.001114
14.209000,-0.919418,0.648102,-0.020599
14.309000,-0.753265,0.823196,-0.087631
14.410000,-0.582901,0.470825,-0.012711
14.510000,-0.539612,0.470749,-0.067841
14.610000,-0.714432,0.705795,0.027786
14.710000,-0.999832,0.955414,0.008240
14.810000,-0.957062,0.788086,0.050934
14.910000,-0.643372,0.564224,0.048157
15.010000,-0.491577,0.392746,0.020538
15.110000,-0.775299,0.486862,0.014755
15.210000,-0.987289,0.718887,-0.009888
15.310000,-0.989288,0.800385,-0.017792
15.410000,-0.788559,0.745193,-0.040588
15.510000,-0.615540,0.542526,0.024643
15.610000,-0.586990,0.502289,0.006546
15.710000,-0.714706,0.514526,-0.062775
15.811000,-1.009308,0.734543,0.002838
15.911000,-1.026199,0.670685,-0.084061
16.011000,-0.788635,0.810913,0.051636
16.111000,-0.631195,0.475601,0.109375
16.211000,-0.703110,0.567429,-0.017914
16.311000,-0.745316,0.446548,0.062683
16.411000,-0.981430,0.706757,0.026596
16.511000,-0.868576,0.720276,0.018661
16.611000,-0.821136,0.780823,0.020660
16.711000,-0.614807,0.624603,-0.012787
16.811000,-0.694107,0.641403,-0.047974
16.911000,-0.760345,0.610977,0.059937
17.011000,-0.838013,0.672134,0.062881
17.111000,-0.911407,0.399414,0.001816
17.212000,-1.251373,0.364548,-0.117279
17.312000,-1.596664,0.337799,-0.124344
17.412000,-1.561707,0.255569,-0.132278
17.512000,-1.213455,0.057465,-0.110565
17.612000,-0.751373,-0.127319,-0.134445
17.712000,-0.354065,-0.376312,-0.103867
17.813000,-0.133362,-0.557343,-0.137344
17.912000,-0.053085,-0.598114,-0.390167
18.012000,-0.021759,-0.569366,-0.525406
18.112000,-0.144852,-0.604492,-0.807922
18.212000,-0.040527,-0.512161,-0.799225
18.312000,0.088669,-0.469666,-0.915894
18.412000,0.163269,-0.494080,-0.806915
18.512000,0.074677,-0.483414,-0.880127
