filename,label,x_mean,x_std,x_var,x_min,x_max,x_median,x_skew,x_kurtosis,x_rms,x_dominant_freq,x_dominant_freq_magnitude,y_mean,y_std,y_var,y_min,y_max,y_median,y_skew,y_kurtosis,y_rms,y_dominant_freq,y_dominant_freq_magnitude,z_mean,z_std,z_var,z_min,z_max,z_median,z_skew,z_kurtosis,z_rms,z_dominant_freq,z_dominant_freq_magnitude,magnitude_mean,magnitude_std,magnitude_var,magnitude_min,magnitude_max,magnitude_median,magnitude_skew,magnitude_kurtosis,magnitude_rms,magnitude_dominant_freq,magnitude_dominant_freq_magnitude
aruki1_processed.csv,aruki,-0.8718286555555554,0.2581095240294033,0.06662052639468512,-1.488022,-0.40274,-0.7955095,-0.5721846499286297,-0.5836698259240514,0.9090300418616354,1.889522248301728,19.585644696511384,0.5886351722222222,0.16656729298622186,0.027744663092757874,0.148575,0.968399,0.5658495,0.22737733794585982,-0.5716624541053994,0.6116223443046053,1.889522248301728,13.238191173639995,-0.02287636111111111,0.10415474246849697,0.010848210378678927,-0.380997,0.325745,-0.0288845,0.10049617210389657,0.5653518274114604,0.10635445661056137,2.834283372452592,5.553163017985043,1.0719122577389166,0.2511639987916201,0.06308335428899695,0.6697513272887184,1.7577873971982503,1.0006584534679792,0.7489859565082952,-0.2981068992493765,1.100785528384415,1.889522248301728,23.858870332350442
aruki10_processed.csv,aruki,-0.7887849382022472,0.2567629637982791,0.06592721957847639,-2.170807,-0.372452,-0.7839050000000001,-1.2011201834389535,4.516580989846943,0.8293000184945843,1.9088182454858256,15.559511234134451,0.6461797865168539,0.21201550872787728,0.0449505759411406,0.032272,1.285736,0.6465685,-0.14840405644874766,-0.2211554260163835,0.6798870208487551,1.9088182454858256,14.444275704145648,0.03169194943820224,0.08167063368501284,0.006670092406511554,-0.338776,0.242935,0.038566500000000004,-1.074527650230742,3.1390699168677205,0.08738992869006736,0.9544091227429128,3.264973317746492,1.0343430974929433,0.2970724424348933,0.08825203605423297,0.439468676040739,2.2026622739117316,1.042620825511713,0.30504238723880833,0.5964904220857772,1.0759283811807219,1.9088182454858256,20.659569429241763
aruki11_processed.csv,aruki,-0.7080317030567684,0.26385458163197273,0.06961924024818335,-1.655701,0.110611,-0.713882,0.1893962711079238,1.2900566575678596,0.7553966631062755,1.8328553095096594,18.137252439516597,0.629545248908297,0.3234840830683267,0.10464195199855611,-0.630615,1.373932,0.6577,-1.8147703802580262,4.713917874699524,0.7074688831786975,1.8328553095096594,16.79808315444805,0.04363844104803493,0.2194087291571438,0.04814019043035288,-2.121704,0.30777,0.085419,-5.600899335904521,44.08679549090984,0.22323593974821965,0.08727882426236473,12.077530585533639,1.0205405891510198,0.2825173831589243,0.07981607178696644,0.36736483383415997,2.1416973359001967,1.0007079269761983,0.47457538100651325,0.6650477397843289,1.0587590018948978,1.8328553095096594,25.087071706469263
aruki12_processed.csv,aruki,-0.7894195025380711,0.24254925088186385,0.05883013910335333,-1.697861,-0.357574,-0.786484,-0.5864484374004375,0.8864873560851105,0.825660135856804,1.8769276878150591,18.284172855866505,0.6024817157360406,0.19794165133179933,0.03918089733195961,-0.022705,1.156342,0.595688,-0.07756216702316698,-0.31990854728010465,0.634008065662013,1.927655463161412,13.272615555347391,0.1626431979695431,0.08562215576158796,0.007331153557261631,-0.185486,0.414322,0.164078,-0.31703024557373544,1.058718479307558,0.18370288355269115,1.8769276878150591,3.4737630579935224,1.0192810151761476,0.28088134080960225,0.07889432761499993,0.4638944820775518,1.7569492490000957,1.0261058469777862,0.02623889045768057,-0.6000207574679917,1.0570844983695187,1.8769276878150591,22.62219459109671
aruki2_processed.csv,aruki,-0.9325257127071822,0.2936106574625377,0.08620721817558365,-1.8909,-0.360001,-0.882446,-0.5026315282330759,-0.27654265439446934,0.977412471816416,1.878974976167413,23.26849306622196,0.5176014917127072,0.17488739360455852,0.03058560044179577,0.088165,0.972092,0.502853,0.34740644800190496,-0.5549895672859808,0.5461940346132544,1.878974976167413,12.665888605341715,-0.04378355801104972,0.10869987963308884,0.011815663832248004,-0.359741,0.271591,-0.038391,0.08247815913521687,0.18280230722236368,0.11690758689528905,2.8184624642511196,7.272054946896521,1.0910014569297477,0.27834206147194446,0.0774743031844517,0.6680848194510933,2.019291289074709,1.0114109630506285,0.7656190145846283,-0.03379969495667945,1.1257577214405685,1.878974976167413,26.376885109350262
aruki3_processed.csv,aruki,-0.9085155257731957,0.27151012686305764,0.07371774898919364,-1.703064,-0.365189,-0.847023,-0.6512874077616663,-0.07558564112492405,0.9480180489649386,1.9078095962742543,20.696543161105456,0.5196993144329897,0.16503609846631592,0.027236913796983522,0.249741,1.025589,0.4979705,0.4637163372622413,-0.41500214007346425,0.5451457555151943,1.9078095962742543,12.442181868610824,-0.036313427835051544,0.12200459549880226,0.01488512132282636,-0.936401,0.277771,-0.0308075,-1.8544218039993379,14.11755757903051,0.12699235777974502,2.8874956051718446,5.336613700817851,1.0683994162238832,0.26634098367297415,0.0709375195838875,0.6691397350636114,1.9108434692951697,1.0027945877480082,0.9165143616634834,0.41804924412673694,1.100931049091622,1.9078095962742543,24.69972000233034
aruki4_processed.csv,aruki,-0.9631894717948719,0.29100925275554945,0.08468638518934325,-1.741211,-0.455872,-0.916336,-0.3482486392788265,-0.5397685024012846,1.0059751759417377,1.8981207863794365,20.43118809130248,0.4785300974358974,0.16986965137181273,0.0288556984571812,0.050613,0.920044,0.480301,0.10409806987559263,-0.5533112161053184,0.5076403989719342,0.9234101122926988,10.273759603983214,0.004275420512820512,0.09690431544148632,0.009390446351183085,-0.20195,0.290497,-0.005966,0.4357072048202796,0.16877124062953053,0.09675003584810837,2.821530898672135,5.219242441690604,1.1008525121964565,0.2598372140658288,0.06751537781349135,0.6866008892668287,1.8682690575623737,1.047830405584797,0.6403567876379056,-0.21289216775106334,1.1309488930610458,1.8981207863794365,22.57722399156987
aruki5_processed.csv,aruki,-0.6408721863354038,0.2623984152516504,0.06885292832657758,-1.331894,-0.211807,-0.551483,-0.6578266544459438,-0.5968630123819709,0.6922011482257028,0.9256602271570199,12.757214536478351,0.8700595900621118,0.31224911831667895,0.09749951188954338,0.020706,1.622452,0.89444,-0.157377759080561,-0.20225916127818744,0.9240658067033016,1.9130311361245078,17.272456110581693,-0.033766018633540375,0.16217732067780286,0.026301483342230904,-0.738846,0.258804,-0.005157,-1.350451937690153,3.25724761707112,0.16516132751349097,0.061710681810467995,6.5163675061251665,1.126379184426752,0.30357975596224274,0.09216066823009486,0.5064696319366049,1.8976989242042588,1.1486653840592567,0.04056989230267264,-0.5679644894158371,1.1663268447691768,1.9130311361245078,21.119606789510964
aruki6_processed.csv,aruki,-0.7049582752808989,0.30331453174889883,0.09199970517005375,-1.356171,-0.020905,-0.6524274999999999,-0.28502737492561636,-0.6690508816570464,0.7671043102348187,0.9539782382631192,30.944751545104282,0.946209893258427,0.19692450486106053,0.03877926061477385,0.542816,1.367371,0.938995,-0.02518247067578544,-0.8929467633167012,0.9663718547744485,1.9079564765262385,10.952600989092497,-0.10989929213483147,0.17374702232975547,0.030188027768456544,-0.979263,0.277664,-0.074585,-1.66474939661373,5.269197250291439,0.2051737958867385,0.9539782382631192,7.039075822702117,1.2299225267106986,0.22804078301962002,0.05200259872020142,0.6973216198283256,1.645783115247875,1.2518869790140754,-0.3446387786072884,-0.5477046636850478,1.250767712646764,1.9079564765262385,16.981845895697795
aruki7_processed.csv,aruki,-0.6408721863354038,0.2623984152516504,0.06885292832657758,-1.331894,-0.211807,-0.551483,-0.6578266544459438,-0.5968630123819709,0.6922011482257028,0.9256602271570199,12.757214536478351,0.8700595900621118,0.31224911831667895,0.09749951188954338,0.020706,1.622452,0.89444,-0.157377759080561,-0.20225916127818744,0.9240658067033016,1.9130311361245078,17.272456110581693,-0.033766018633540375,0.16217732067780286,0.026301483342230904,-0.738846,0.258804,-0.005157,-1.350451937690153,3.25724761707112,0.16516132751349097,0.061710681810467995,6.5163675061251665,1.126379184426752,0.30357975596224274,0.09216066823009486,0.5064696319366049,1.8976989242042588,1.1486653840592567,0.04056989230267264,-0.5679644894158371,1.1663268447691768,1.9130311361245078,21.119606789510964
