filename,label,x_mean,x_std,x_var,x_min,x_max,x_median,x_skew,x_kurtosis,x_rms,x_dominant_freq,x_dominant_freq_magnitude,y_mean,y_std,y_var,y_min,y_max,y_median,y_skew,y_kurtosis,y_rms,y_dominant_freq,y_dominant_freq_magnitude,z_mean,z_std,z_var,z_min,z_max,z_median,z_skew,z_kurtosis,z_rms,z_dominant_freq,z_dominant_freq_magnitude,magnitude_mean,magnitude_std,magnitude_var,magnitude_min,magnitude_max,magnitude_median,magnitude_skew,magnitude_kurtosis,magnitude_rms,magnitude_dominant_freq,magnitude_dominant_freq_magnitude
aruki1_window_0.csv,aruki,-0.9348405,0.31425153395727445,0.09875402659450001,-1.396439,-0.394119,-0.9631045,0.23184944130482482,-0.8867998013599516,0.9812264694632427,1.0,1.387660553886734,0.3625413,0.24330141524320087,0.05919557865934445,0.008377,0.882431,0.36576850000000005,0.7304069986358692,0.30524363600634485,0.42978158987920834,2.0,1.091116752067623,-0.16867820000000003,0.19515049350568167,0.038083715115511105,-0.497787,0.203186,-0.18884250000000002,0.207721550342991,-0.08505990742937541,0.25045494357109427,4.0,0.9152626883024564,1.0585785098021592,0.3156242786018419,0.0996186852429331,0.6349739031322469,1.654632764125623,1.0529852802258501,0.3272060045428662,-0.5970601265062219,1.1001114844112847,2.0,1.4251569838108211
aruki1_window_1.csv,aruki,-0.8918069999999999,0.26110494038412985,0.06817578989300001,-1.368134,-0.533264,-0.805801,-0.7231463619067307,-0.5136681445746971,0.9259037293697538,1.82000182000182,1.3165153844491893,0.5535138181818181,0.12588954741345143,0.015848178147963635,0.401382,0.789352,0.52272,0.639423601547677,-0.8052852483960868,0.5663788322299677,1.82000182000182,0.6857933329240433,-0.03268990909090908,0.1274493393536856,0.01624333410169091,-0.220108,0.151428,-0.069855,0.19982025988666988,-1.2638429543828533,0.1258383785716641,3.64000364000364,0.5384720888927533,1.0644421767498857,0.2587835626351906,0.0669689322901616,0.7504584118690388,1.5041667307120576,0.9753709222121604,0.5604451495812013,-0.9294996217791516,1.0926655458924954,1.82000182000182,1.5114806050073577
aruki1_window_10.csv,aruki,-0.8960129,0.32018479319482224,0.1025183017932111,-1.472076,-0.506851,-0.7661895000000001,-0.5537939767417007,-0.9607981728738171,0.9461002000741253,1.0011123470522802,1.3369508194163815,0.597812,0.14983551445724297,0.022450681392666667,0.376266,0.802063,0.6373445,-0.35095065418933546,-1.2611568519178957,0.61447929224458,2.0022246941045605,0.8064983760033578,-0.0107681,0.10007564127915111,0.010015133977433333,-0.193268,0.173752,-0.000930499999999999,-0.0721295515605928,-0.02245806592387023,0.09554879673392021,4.004449388209121,0.38106136848761357,1.0968335472728614,0.2958530628385056,0.08752903479092473,0.8200878541638085,1.6417111935099913,0.9986911354613961,0.7562570828594636,-0.9181686903812754,1.1321748812506838,2.0022246941045605,1.54294185112482
aruki1_window_11.csv,aruki,-0.9262982999999998,0.3020847827216907,0.0912552159520111,-1.462173,-0.534256,-0.8340755,-0.414539382211912,-1.0411973162001957,0.9696175714887288,1.0,1.361935198121532,0.6452728999999999,0.1905910528431956,0.03632494942387778,0.331329,0.921326,0.6344225,-0.18072963803990696,-1.073349905101656,0.6701265327950386,2.0,1.010518992530302,-0.0194168,0.062190993079205434,0.003867719620177778,-0.110138,0.121399,-0.029282,0.9400772562472138,0.8901002738786872,0.06211247684966363,3.0,0.24045302603026392,1.1450151422674752,0.30189418428426157,0.09114009850465969,0.8436657663251484,1.7282778277247557,1.0366818443970967,0.7745237455474975,-0.7086072314322105,1.1802905424835022,2.0,1.6316520408505135
aruki1_window_12.csv,aruki,-0.8692720000000002,0.26991261103343966,0.0728528175948889,-1.261185,-0.40274,-0.910393,0.3283989153956256,-0.9149514666334637,0.9062016032977429,1.0,1.3440555403373635,0.5999695,0.14693373425478423,0.021589522262055554,0.359955,0.848206,0.5794524999999999,0.39263242524246006,-0.4459106163049342,0.6159496497004442,3.0,0.5495949651465655,-0.017324799999999994,0.11271040617421071,0.012703635659955557,-0.215012,0.173798,-0.01606,-0.019449895676313944,-0.5869472266723479,0.10832091575037575,3.0,0.6158466271446038,1.0819196329439114,0.21545467537025556,0.04642071713890221,0.7810463675000351,1.3751743153829628,1.0962404047252632,-0.03246457554077389,-1.256932605438765,1.1010580082695463,2.0,0.9955689504023597
aruki1_window_13.csv,aruki,-0.9347382,0.3426112543899021,0.11738247163462222,-1.488022,-0.574585,-0.777397,-0.693545173984542,-1.221284496019243,0.9896361589040691,2.0,1.8193864462033835,0.6372513000000001,0.20280734102593798,0.04113081757401111,0.350159,0.947678,0.6664425,0.23397198472554925,-1.048885938871233,0.6656627938891433,2.0,1.0659377216978199,-0.009439,0.07081027432512883,0.00501409495,-0.117523,0.09758,-0.0164335,0.06647398678007638,-1.07673294527078,0.06783642219339107,3.0,0.41638676278723047,1.1492071789305591,0.3438528791490226,0.11823480249907235,0.8174047021549362,1.7577873971982503,0.9907778420872444,0.6455314914082618,-1.1271010890369324,1.1946080789759876,2.0,2.0746061042356816
aruki1_window_14.csv,aruki,-0.8565659,0.24594925212257826,0.06049103461965556,-1.259689,-0.510773,-0.799309,-0.24015919410042064,-1.0887894206950595,0.8877764764852131,2.0,1.1886144843014883,0.6051758,0.1740351037768594,0.03028821734662222,0.353561,0.812164,0.5732575,-0.011963774475182954,-1.5325188290339706,0.6272935074728576,2.0,0.7667198091901576,-0.0414963,0.10973702622588238,0.0120422149249,-0.19313,0.105621,-0.047447500000000004,0.07859942960977877,-1.4803116491951585,0.11207112182047611,1.0,0.49157719367204944,1.0669549811313257,0.24902302727805128,0.06201246811472508,0.7828513370378823,1.5058579113120203,0.9507160108902261,0.4757766170975398,-1.1731468564200047,1.0927964829117085,2.0,1.4023559388710198
aruki1_window_15.csv,aruki,-0.8501190999999999,0.21002843727216772,0.04411194446298889,-1.256149,-0.60672,-0.782494,-0.6661575076472985,-0.5812181024530654,0.8731570501355985,2.0,1.087236987455816,0.5585983999999999,0.13930398375909986,0.019405599891155555,0.320404,0.756882,0.568001,-0.23614241511280804,-1.1089728016152272,0.5740184773895349,1.0,0.5768577261404481,0.0133683,0.06536395247645635,0.0042724462833444435,-0.069626,0.143326,0.013397,0.5116435740190977,-0.42653171834127557,0.06343432115109296,4.0,0.28622781777255557,1.0301966175664377,0.1961271946713004,0.03846587648963417,0.7949265447454877,1.4212718065176695,1.0213706586705116,0.6535710366817881,-0.31751041625590526,1.0468640597928653,2.0,1.1387375160940556
aruki1_window_16.csv,aruki,-0.9007078999999999,0.263531446953553,0.06944882353343332,-1.417816,-0.623474,-0.797531,-0.9601727656023206,-0.35862159044875197,0.9347612862664456,2.0,1.3164254943986935,0.599408,0.18959675507888957,0.03594692953644444,0.416733,0.948669,0.544205,0.6834302778251031,-0.9133389318424112,0.6258132205752768,2.0,0.9282387233994326,0.014288500000000004,0.06778354729127777,0.004594609283388889,-0.108994,0.109604,0.018074499999999997,-0.39669428722159833,-0.747373379160237,0.0658734361279264,1.0,0.3273270042908046,1.0981573196179135,0.26627191679476025,0.07090073367355572,0.8676081657372756,1.6501429475096998,1.013289980263998,0.999775397073004,-0.22173320802142138,1.1268363496695517,2.0,1.5407277864199826
aruki1_window_17.csv,aruki,-0.8499772,0.23058309196893764,0.05316856230195556,-1.38591,-0.583008,-0.789749,-1.3241083785816083,0.9969269056939494,0.8776747384946202,2.0,0.9159902812337293,0.5886476,0.17570758341707016,0.030873154870266664,0.381393,0.968399,0.5258715,0.928838682281154,0.1160309699507267,0.6117939492745904,2.0,0.8192001429910666,-0.006132400000000001,0.11181478155235113,0.0125025453736,-0.186646,0.21463,-0.0118025,0.3671758958045572,-0.12510765975491633,0.10625392776740067,3.0,0.39369588156254354,1.047775616803135,0.25399242543257555,0.06451215217712246,0.7751113640142299,1.6917578767592603,0.9799560081029981,1.7390648275661622,2.315688456733281,1.0751254253000437,2.0,1.2530374982557366
