time,x,y,z
0.000000,-0.751114,0.077347,-0.724869
0.100000,-0.739594,0.086517,-0.536469
0.200000,-0.610352,0.050964,-0.812775
0.300000,-0.759048,-0.017273,-0.630508
0.400000,-0.781799,0.025345,-0.647949
0.500000,-0.761612,0.057510,-0.791458
0.600000,-0.743134,0.021133,-0.700363
0.700000,-0.704697,-0.001144,-0.697083
0.800000,-0.743134,-0.002487,-0.656845
0.900000,-0.698975,0.009537,-0.654755
1.000000,-0.655212,-0.027893,-0.654022
1.101000,-0.776871,0.010574,-0.650085
1.201000,-0.767975,0.051300,-0.688507
1.301000,-0.738800,0.066269,-0.647598
1.401000,-0.742081,0.018600,-0.657669
1.501000,-0.732773,0.005310,-0.671173
1.601000,-0.748932,0.019089,-0.672211
1.701000,-0.716873,0.027573,-0.700928
1.801000,-0.727173,0.026337,-0.703644
1.901000,-0.725616,0.024384,-0.692307
2.001000,-0.730133,0.020309,-0.678986
2.101000,-0.730698,0.022232,-0.674622
2.201000,-0.736633,0.023636,-0.686279
2.301000,-0.737061,0.017715,-0.685806
2.401000,-0.727570,0.023727,-0.687515
2.501000,-0.727188,0.026596,-0.689423
2.601000,-0.729202,0.020615,-0.691238
2.701000,-0.732254,0.015427,-0.688782
2.801000,-0.729446,0.025848,-0.688110
2.901000,-0.728195,0.027069,-0.686798
3.001000,-0.726852,0.024048,-0.684219
3.101000,-0.719574,0.026031,-0.691406
3.202000,-0.731506,0.026596,-0.686081
3.301000,-0.730988,0.020218,-0.691727
3.402000,-0.727005,0.015244,-0.688171
3.502000,-0.733154,0.021393,-0.682510
3.602000,-0.730804,0.025589,-0.692429
3.702000,-0.726639,0.027618,-0.688110
3.802000,-0.731659,0.024094,-0.682373
3.902000,-0.728745,0.028168,-0.679443
4.002000,-0.733047,0.030533,-0.685745
4.102000,-0.732773,0.019684,-0.684143
4.202000,-0.732819,0.020325,-0.689011
4.302000,-0.732208,0.025803,-0.692825
4.402000,-0.733078,0.027954,-0.694656
4.502000,-0.729233,0.028290,-0.679077
4.602000,-0.732437,0.032639,-0.679184
4.702000,-0.725967,0.027634,-0.684891
4.802000,-0.735062,0.030777,-0.684280
4.902000,-0.732925,0.027847,-0.689713
5.002000,-0.729767,0.029144,-0.688477
5.102000,-0.731079,0.031372,-0.683136
5.202000,-0.729156,0.041763,-0.683655
5.302000,-0.731155,0.030075,-0.683258
5.403000,-0.732895,0.028412,-0.688431
5.503000,-0.733673,0.020798,-0.680603
5.603000,-0.727341,0.034836,-0.683960
5.703000,-0.736298,0.035767,-0.683746
5.803000,-0.733978,0.029358,-0.682663
5.903000,-0.733780,0.031265,-0.686920
6.003000,-0.729324,0.036682,-0.693619
6.103000,-0.728317,0.029053,-0.685989
6.203000,-0.731003,0.032959,-0.684952
6.303000,-0.730850,0.031189,-0.685730
6.406000,-0.743622,0.021454,-0.683319
6.503000,-0.731522,0.037216,-0.677795
6.603000,-0.734070,0.035385,-0.683624
6.703000,-0.733032,0.027710,-0.682510
6.805000,-0.734985,0.025238,-0.680557
6.903000,-0.738342,0.033310,-0.685532
7.003000,-0.734848,0.027115,-0.680054
7.103000,-0.732712,0.030670,-0.686081
7.204000,-0.728516,0.025055,-0.666504
7.303000,-0.735641,0.025543,-0.689346
7.403000,-0.741714,0.025543,-0.678192
7.503000,-0.729218,0.035400,-0.688522
7.603000,-0.734833,0.031830,-0.688126
7.704000,-0.730438,0.034607,-0.687057
7.804000,-0.735352,0.034576,-0.677795
7.904000,-0.735611,0.034424,-0.677887
8.004000,-0.730881,0.027512,-0.686646
8.104000,-0.736191,0.022827,-0.674026
8.204000,-0.727386,0.031036,-0.698730
8.304000,-0.730652,0.034637,-0.701157
8.404000,-0.737656,0.018188,-0.680817
8.504000,-0.726181,0.051895,-0.704407
8.604000,-0.717133,0.031143,-0.676590
8.704000,-0.752060,0.036606,-0.674469
8.804000,-0.731979,0.030396,-0.685883
8.904000,-0.734879,0.019409,-0.671036
9.004000,-0.731628,0.029755,-0.694016
9.104000,-0.748337,0.036560,-0.660583
9.204000,-0.745682,0.034058,-0.672714
9.304000,-0.728714,0.018158,-0.687012
9.404000,-0.752289,0.017349,-0.665665
9.504000,-0.718658,0.023819,-0.708420
9.604000,-0.701614,0.011932,-0.701508
9.705000,-0.740814,0.016159,-0.681274
9.805000,-0.713318,0.029144,-0.699036
9.905000,-0.736618,0.026611,-0.698135
10.005000,-0.727768,0.022141,-0.700958
10.105000,-0.718521,0.028152,-0.708237
10.205000,-0.741425,0.013458,-0.673828
10.305000,-0.720413,0.024414,-0.688232
10.405000,-0.723312,0.022934,-0.701294
10.505000,-0.712326,0.029510,-0.696762
10.605000,-0.731506,0.026947,-0.682892
10.705000,-0.717987,0.011017,-0.680649
10.805000,-0.736542,0.024857,-0.682755
10.905000,-0.724487,0.081116,-0.699753
11.005000,-0.708328,0.071991,-0.689972
11.105000,-0.730148,0.021927,-0.694992
11.205000,-0.734711,0.027054,-0.736084
11.305000,-0.701767,0.069519,-0.725082
11.405000,-0.702316,0.072952,-0.694412
11.505000,-0.692245,0.076141,-0.659561
11.605000,-0.703476,0.070770,-0.703354
