time,x,y,z
0.000000,0.749680,-0.005463,-0.622086
0.100000,0.776764,0.009872,-0.634628
0.200000,0.762985,-0.000565,-0.680130
0.300000,0.748352,0.020294,-0.657562
0.400000,0.750351,0.038193,-0.626450
0.500000,0.767151,0.029694,-0.643311
0.600000,0.729935,0.015762,-0.677109
0.700000,0.730164,0.005463,-0.680206
0.800000,0.751785,0.016907,-0.684021
0.900000,0.738464,0.011612,-0.679733
1.000000,0.737961,0.024063,-0.684799
1.100000,0.732193,0.020142,-0.687759
1.200000,0.741318,0.015793,-0.658752
1.300000,0.723373,0.008240,-0.735275
1.400000,0.748199,0.020996,-0.609573
1.500000,0.734390,-0.004013,-0.677246
1.600000,0.743423,-0.005951,-0.693878
1.700000,0.726379,0.003220,-0.713470
1.800000,0.733871,0.012360,-0.662796
1.900000,0.730606,0.010941,-0.672607
2.000000,0.730347,0.014847,-0.669525
2.100000,0.729904,-0.003677,-0.674988
2.200000,0.734863,0.012024,-0.686920
2.300000,0.730682,0.013428,-0.680847
2.400000,0.731033,0.010849,-0.677002
2.499000,0.736267,0.009659,-0.706879
2.599000,0.721252,0.011551,-0.693192
2.699000,0.723328,0.001617,-0.666794
2.799000,0.720871,-0.006378,-0.696030
2.899000,0.718582,-0.002640,-0.689697
2.999000,0.701813,-0.010803,-0.675476
3.099000,0.736984,0.000275,-0.703995
3.199000,0.723206,0.010483,-0.717468
3.299000,0.723038,0.010635,-0.676788
3.399000,0.720718,0.009003,-0.680557
3.499000,0.733444,0.006531,-0.696426
3.599000,0.733017,0.015488,-0.686249
3.699000,0.729721,0.014938,-0.692352
3.799000,0.731094,0.013062,-0.675674
3.899000,0.722610,0.013336,-0.675583
3.999000,0.738358,0.012390,-0.709900
4.099000,0.717850,0.001923,-0.696732
4.199000,0.719772,0.007278,-0.662552
4.299000,0.734192,0.020218,-0.673386
4.399000,0.741241,0.010208,-0.687164
4.499000,0.728012,0.016785,-0.673477
4.599000,0.727646,0.010895,-0.687698
4.699000,0.730667,0.011581,-0.690018
4.799000,0.724167,0.013611,-0.676666
4.898000,0.749771,0.018204,-0.700745
4.998000,0.734756,0.020645,-0.702637
5.098000,0.724045,0.021103,-0.664352
5.198000,0.734619,0.018234,-0.695175
5.298000,0.746689,0.020721,-0.684448
5.398000,0.738571,0.023056,-0.680191
5.498000,0.736191,0.015335,-0.677200
5.598000,0.734497,0.010620,-0.673019
5.698000,0.732712,0.011276,-0.683685
5.798000,0.751617,0.013504,-0.689896
5.898000,0.734055,0.016632,-0.683960
5.998000,0.736771,0.023163,-0.685196
6.098000,0.735565,0.017502,-0.679916
6.198000,0.739120,0.020660,-0.679565
6.298000,0.740433,0.021286,-0.688049
6.398000,0.730927,0.017960,-0.684982
6.498000,0.727249,0.017776,-0.681366
6.598000,0.750443,0.020905,-0.664566
6.698000,0.744370,0.029892,-0.657242
