time,x,y,z
0.000000,0.806503,0.024292,-0.586517
0.099000,0.803497,0.034088,-0.623520
0.199000,0.803009,0.037018,-0.598297
0.299000,0.804184,0.019836,-0.640305
0.399000,0.776566,-0.000427,-0.588470
0.499000,0.778580,-0.004501,-0.619873
0.599000,0.803772,0.032318,-0.607437
0.699000,0.792694,0.022842,-0.626785
0.799000,0.786636,0.033752,-0.615295
0.899000,0.800247,0.020309,-0.648148
0.999000,0.771118,0.010452,-0.635498
1.098000,0.749680,-0.005463,-0.622086
1.198000,0.776764,0.009872,-0.634628
1.298000,0.762985,-0.000565,-0.680130
1.398000,0.748352,0.020294,-0.657562
1.498000,0.750351,0.038193,-0.626450
1.598000,0.767151,0.029694,-0.643311
1.698000,0.729935,0.015762,-0.677109
1.798000,0.730164,0.005463,-0.680206
1.898000,0.751785,0.016907,-0.684021
1.998000,0.738464,0.011612,-0.679733
2.098000,0.737961,0.024063,-0.684799
2.198000,0.732193,0.020142,-0.687759
2.298000,0.741318,0.015793,-0.658752
2.398000,0.723373,0.008240,-0.735275
2.498000,0.748199,0.020996,-0.609573
2.598000,0.734390,-0.004013,-0.677246
2.698000,0.743423,-0.005951,-0.693878
2.798000,0.726379,0.003220,-0.713470
2.898000,0.733871,0.012360,-0.662796
2.998000,0.730606,0.010941,-0.672607
3.098000,0.730347,0.014847,-0.669525
3.198000,0.729904,-0.003677,-0.674988
3.298000,0.734863,0.012024,-0.686920
3.398000,0.730682,0.013428,-0.680847
3.498000,0.731033,0.010849,-0.677002
3.597000,0.736267,0.009659,-0.706879
3.697000,0.721252,0.011551,-0.693192
3.797000,0.723328,0.001617,-0.666794
3.897000,0.720871,-0.006378,-0.696030
3.997000,0.718582,-0.002640,-0.689697
4.097000,0.701813,-0.010803,-0.675476
4.197000,0.736984,0.000275,-0.703995
4.297000,0.723206,0.010483,-0.717468
4.397000,0.723038,0.010635,-0.676788
4.497000,0.720718,0.009003,-0.680557
4.597000,0.733444,0.006531,-0.696426
4.697000,0.733017,0.015488,-0.686249
4.797000,0.729721,0.014938,-0.692352
4.897000,0.731094,0.013062,-0.675674
4.997000,0.722610,0.013336,-0.675583
5.097000,0.738358,0.012390,-0.709900
5.197000,0.717850,0.001923,-0.696732
5.297000,0.719772,0.007278,-0.662552
5.397000,0.734192,0.020218,-0.673386
5.497000,0.741241,0.010208,-0.687164
5.597000,0.728012,0.016785,-0.673477
5.697000,0.727646,0.010895,-0.687698
5.797000,0.730667,0.011581,-0.690018
5.897000,0.724167,0.013611,-0.676666
5.996000,0.749771,0.018204,-0.700745
6.096000,0.734756,0.020645,-0.702637
6.196000,0.724045,0.021103,-0.664352
6.296000,0.734619,0.018234,-0.695175
6.396000,0.746689,0.020721,-0.684448
6.496000,0.738571,0.023056,-0.680191
6.596000,0.736191,0.015335,-0.677200
6.696000,0.734497,0.010620,-0.673019
6.796000,0.732712,0.011276,-0.683685
6.896000,0.751617,0.013504,-0.689896
6.996000,0.734055,0.016632,-0.683960
7.096000,0.736771,0.023163,-0.685196
7.196000,0.735565,0.017502,-0.679916
7.296000,0.739120,0.020660,-0.679565
7.396000,0.740433,0.021286,-0.688049
7.496000,0.730927,0.017960,-0.684982
7.596000,0.727249,0.017776,-0.681366
7.696000,0.750443,0.020905,-0.664566
7.796000,0.744370,0.029892,-0.657242
7.896000,0.751358,0.013580,-0.669159
7.996000,0.739426,0.025330,-0.677551
8.096000,0.743561,0.022263,-0.685028
8.196000,0.747131,0.031494,-0.683197
8.296000,0.735794,0.033035,-0.680511
8.396000,0.729248,0.031631,-0.674469
8.496000,0.735779,0.024033,-0.682129
8.596000,0.737366,0.041565,-0.676132
8.695000,0.736588,0.025421,-0.670654
8.795000,0.741287,0.034897,-0.667862
8.896000,0.752197,0.055435,-0.704849
