timestamp,value
2025/06/26 14:24:28.904,-0.139526
2025/06/26 14:24:29.004,-0.111847
2025/06/26 14:24:29.104,-0.143982
2025/06/26 14:24:29.204,-0.280090
2025/06/26 14:24:29.304,-0.352997
2025/06/26 14:24:29.404,-0.610855
2025/06/26 14:24:29.505,-0.936218
2025/06/26 14:24:29.605,-1.137375
2025/06/26 14:24:29.705,-1.048859
2025/06/26 14:24:29.810,-1.298019
2025/06/26 14:24:29.905,-0.828232
2025/06/26 14:24:30.005,-0.706512
2025/06/26 14:24:30.105,-0.683350
2025/06/26 14:24:30.208,-0.660629
2025/06/26 14:24:30.305,-0.665314
2025/06/26 14:24:30.405,-0.604279
2025/06/26 14:24:30.505,-0.680984
2025/06/26 14:24:30.609,-0.716583
2025/06/26 14:24:30.706,-0.664474
2025/06/26 14:24:30.806,-0.697021
2025/06/26 14:24:30.906,-0.897034
2025/06/26 14:24:31.016,-0.909561
2025/06/26 14:24:31.106,-0.563705
2025/06/26 14:24:31.206,-0.715210
2025/06/26 14:24:31.306,-0.497620
2025/06/26 14:24:31.406,-0.595978
2025/06/26 14:24:31.506,-0.879196
2025/06/26 14:24:31.606,-0.754303
2025/06/26 14:24:31.706,-0.785065
2025/06/26 14:24:31.806,-0.562500
2025/06/26 14:24:31.906,-0.488831
2025/06/26 14:24:32.006,-0.777939
2025/06/26 14:24:32.106,-1.201431
2025/06/26 14:24:32.206,-0.820145
2025/06/26 14:24:32.306,-0.636993
2025/06/26 14:24:32.406,-0.396271
2025/06/26 14:24:32.507,-0.474503
2025/06/26 14:24:32.607,-0.869751
2025/06/26 14:24:32.707,-0.860367
2025/06/26 14:24:32.807,-0.853134
2025/06/26 14:24:32.907,-0.641418
2025/06/26 14:24:33.007,-0.475037
2025/06/26 14:24:33.107,-0.752274
2025/06/26 14:24:33.207,-1.125137
2025/06/26 14:24:33.307,-0.828812
2025/06/26 14:24:33.407,-0.677963
2025/06/26 14:24:33.507,-0.448608
2025/06/26 14:24:33.607,-0.619019
2025/06/26 14:24:33.707,-0.868378
2025/06/26 14:24:33.807,-0.830475
2025/06/26 14:24:33.908,-0.887115
