time,x,y,z
0.000000,-0.006287,-0.702408,-0.720901
0.100000,0.034866,-0.654785,-0.734299
0.200000,0.016022,-0.681030,-0.764862
0.301000,0.019882,-0.682312,-0.786026
0.401000,0.021347,-0.691498,-0.739685
0.501000,0.001648,-0.711304,-0.638763
0.601000,-0.011414,-0.712601,-0.685074
0.701000,-0.013687,-0.711624,-0.708038
0.801000,-0.055176,-0.716690,-0.676102
0.901000,-0.047195,-0.698563,-0.706268
1.001000,-0.030609,-0.714676,-0.748093
1.101000,-0.013336,-0.726273,-0.692169
1.201000,-0.028320,-0.726959,-0.671143
1.301000,-0.036530,-0.733337,-0.657852
1.401000,-0.029434,-0.728455,-0.693161
1.501000,-0.032761,-0.727371,-0.684418
1.601000,-0.009583,-0.727936,-0.684753
1.701000,-0.018250,-0.723526,-0.724014
1.801000,0.011948,-0.729355,-0.684341
1.901000,-0.005463,-0.730637,-0.686508
2.002000,-0.011780,-0.726288,-0.690598
2.107000,-0.009628,-0.733246,-0.688049
2.202000,0.001862,-0.724564,-0.671036
2.301000,-0.005249,-0.724350,-0.678635
2.402000,-0.027908,-0.732208,-0.665070
2.502000,-0.031708,-0.728302,-0.671402
2.602000,-0.014038,-0.704712,-0.705872
2.702000,-0.020752,-0.705994,-0.708603
2.802000,0.000290,-0.698303,-0.701797
2.902000,-0.019531,-0.702301,-0.699173
3.002000,-0.017120,-0.700180,-0.693710
3.102000,-0.013367,-0.697830,-0.720673
3.202000,-0.016602,-0.705002,-0.708069
3.302000,-0.014969,-0.695694,-0.717850
3.402000,-0.002411,-0.687943,-0.711899
3.502000,0.001068,-0.689194,-0.699402
3.602000,0.003815,-0.671432,-0.726212
3.702000,-0.013016,-0.665802,-0.720230
3.802000,-0.075150,-0.666992,-0.735535
3.902000,-0.034683,-0.632034,-0.805222
4.002000,-0.007660,-0.631180,-0.794769
4.102000,0.021194,-0.628357,-0.801758
4.203000,0.019989,-0.615112,-0.803986
4.303000,0.050034,-0.599030,-0.785370
4.403000,0.070480,-0.580048,-0.833313
4.503000,-0.023422,-0.632172,-0.747116
4.603000,-0.058212,-0.610535,-0.808151
4.703000,-0.042664,-0.649734,-0.753067
4.803000,-0.022141,-0.633759,-0.725052
4.903000,-0.018097,-0.620377,-0.757904
5.003000,0.014679,-0.629807,-0.804779
5.103000,0.022675,-0.640656,-0.768463
5.203000,0.002762,-0.642502,-0.769745
5.303000,0.008621,-0.634842,-0.810074
5.403000,0.033630,-0.641144,-0.806458
5.503000,0.030579,-0.622009,-0.770798
5.603000,0.049393,-0.622971,-0.763168
5.703000,0.045715,-0.615067,-0.766541
5.803000,0.024353,-0.639771,-0.795319
5.903000,0.015366,-0.626862,-0.754227
6.003000,0.028275,-0.620605,-0.776810
6.103000,0.011505,-0.632523,-0.793106
6.203000,-0.003464,-0.652649,-0.772858
6.303000,0.003448,-0.633942,-0.735291
6.404000,0.014847,-0.623550,-0.888229
6.504000,-0.007416,-0.686890,-0.732315
6.604000,0.010803,-0.655472,-0.752991
6.704000,0.006958,-0.640640,-0.766815
6.804000,-0.004028,-0.646927,-0.738571
6.904000,-0.005463,-0.658066,-0.757172
