time,x,y,z
0.000000,0.342789,-0.254257,-0.814301
0.100000,0.170944,-0.223495,-0.934235
0.200000,-0.106186,-0.208054,-0.840195
0.300000,-0.194977,-0.297760,-0.816437
0.399000,-0.137604,-0.202408,-0.739059
0.499000,-0.352097,-0.158951,-0.636597
0.599000,-0.677536,-0.107407,-0.433182
0.699000,-0.625061,0.002518,-0.675003
0.799000,-1.472214,-0.408936,-0.802155
0.899000,-1.717056,-0.404922,-0.516403
0.999000,-1.248108,-0.208511,-0.128632
1.099000,-0.939774,0.191467,-0.109833
1.199000,-0.851746,0.263626,-0.091003
1.299000,-0.716278,0.285446,-0.181335
1.399000,-0.998428,0.593582,-0.003052
1.499000,-1.463593,0.761963,0.008514
1.599000,-0.869110,0.468353,-0.044083
1.699000,-0.588547,0.470932,0.222977
1.799000,-0.540649,0.273041,-0.005173
1.899000,-1.017746,0.347427,-0.048828
1.999000,-1.277863,0.449539,-0.024170
2.099000,-1.383438,0.655487,0.002396
2.199000,-1.242569,0.391541,0.063309
2.299000,-0.942886,0.467636,-0.015106
2.399000,-0.585236,0.419739,-0.072815
2.499000,-0.654800,0.710785,0.048019
2.599000,-0.933014,0.845169,0.076324
2.699000,-1.143951,0.507904,0.055176
2.799000,-0.927704,0.262741,0.212112
2.899000,-0.775742,0.238953,0.074539
2.999000,-0.948669,0.257050,-0.072205
3.099000,-1.307251,0.349518,0.027786
3.198000,-1.650482,0.592941,-0.213028
3.299000,-1.261505,0.604965,-0.044174
3.398000,-0.831436,0.563858,0.078201
3.498000,-0.518921,0.371689,-0.020081
3.598000,-0.725967,0.750885,0.094467
3.698000,-1.030334,0.908752,-0.124741
3.798000,-1.302277,0.560333,0.014572
3.898000,-0.995224,0.246521,0.083679
3.998000,-0.760269,0.198532,-0.079117
4.098000,-1.073975,0.223801,-0.038239
4.198000,-1.374817,0.377029,-0.140717
4.298000,-1.470398,0.356339,0.058395
4.398000,-1.340302,0.627243,-0.046661
4.498000,-0.790146,0.621445,-0.138977
4.598000,-0.464706,0.711502,0.011154
4.698000,-0.770096,0.987274,0.082214
4.798000,-1.188141,0.885880,-0.061829
4.898000,-1.280701,0.546768,0.013443
4.998000,-0.997650,0.337814,0.025970
5.098000,-1.035004,0.314911,-0.167877
5.198000,-1.222778,0.426300,-0.067139
5.298000,-1.440643,0.574600,0.145966
5.398000,-1.392365,0.650314,0.120346
5.498000,-1.099106,0.753235,-0.074234
5.598000,-0.561844,0.541809,0.076385
5.697000,-0.414505,0.489136,0.135986
5.798000,-0.792999,0.815781,0.077423
5.897000,-1.269409,0.611694,-0.062927
5.997000,-1.399048,0.479675,-0.055664
6.097000,-0.983002,0.357681,-0.041397
6.197000,-0.654556,0.284149,0.045929
6.297000,-0.651627,0.341309,0.028778
6.397000,-0.917480,0.155746,-0.316040
6.497000,-1.662125,0.681885,-0.107513
6.597000,-1.366714,0.314941,-0.116180
6.697000,-0.893417,0.531937,0.249786
6.797000,-0.571793,0.466400,0.155945
6.897000,-0.485657,0.434860,0.046494
6.997000,-0.955887,0.786713,-0.048981
7.097000,-1.504349,0.801804,-0.336182
7.197000,-0.802261,0.323792,0.001648
7.297000,-0.841629,0.410110,-0.041367
7.397000,-1.261673,0.347137,-0.234909
7.497000,-1.391769,0.431427,0.098679
7.597000,-1.441650,0.255112,0.033661
7.697000,-1.146088,0.657318,-0.036957
7.797000,-0.788254,0.510513,-0.006622
7.897000,-0.457443,0.514084,0.054184
7.997000,-0.594818,0.938232,0.145187
8.097000,-1.388428,0.743622,-0.074890
8.197000,-1.129181,0.586151,-0.067032
8.297000,-0.693604,0.324265,0.001770
8.397000,-0.787109,0.143372,0.032791
8.497000,-1.250549,0.439453,-0.002457
8.597000,-1.597916,0.603363,-0.121155
8.697000,-1.438507,0.509232,-0.119354
8.796000,-0.978333,0.661774,-0.036880
8.896000,-0.621429,0.512192,-0.139297
8.996000,-0.770233,0.928284,0.062637
9.096000,-0.893463,0.884125,0.029404
9.196000,-1.137268,0.717056,-0.087234
9.296000,-0.973358,0.345139,0.132797
9.396000,-0.819611,0.283798,0.051117
9.496000,-1.134644,0.281586,0.012115
9.596000,-1.410004,0.445114,-0.150467
9.696000,-1.342209,0.462250,-0.019135
9.796000,-1.188080,0.754395,-0.076080
9.896000,-0.783401,0.512405,-0.154236
9.996000,-0.484268,0.498428,-0.052963
10.096000,-0.615524,0.981552,0.103394
10.196000,-1.361938,0.834854,-0.051498
10.296000,-1.195648,0.392136,0.173813
10.396000,-0.798676,0.271545,0.151886
10.496000,-0.755478,0.150970,0.065826
10.596000,-1.121155,0.394531,-0.057587
10.696000,-1.522476,0.532791,-0.057404
