time,x,y,z
0.000000,0.662796,-0.296860,-0.618301
0.100000,0.455627,-0.350311,-1.080811
0.200000,0.106400,-0.278198,-1.208038
0.300000,-0.120132,-0.231186,-0.898010
0.400000,-0.780136,-0.003281,-1.706726
0.500000,0.041077,-0.123352,-0.724396
0.600000,-0.589218,0.128952,-0.360321
0.700000,-0.739700,0.301804,-0.489639
0.800000,-1.235962,0.149887,-0.546127
0.900000,-1.432144,0.209518,-0.308365
1.000000,-1.829453,0.402206,-0.314575
1.099000,-1.306000,0.423676,-0.040985
1.199000,-0.969543,0.498520,-0.123856
1.299000,-0.330093,0.561478,0.046295
1.399000,-0.522232,0.605240,-0.152969
1.499000,-1.109482,0.947250,-0.143265
1.601000,-1.163193,0.578629,-0.178070
1.699000,-0.775848,0.334213,0.085571
1.799000,-0.725388,0.142380,0.059586
1.899000,-0.910950,0.379944,-0.138214
1.999000,-1.187943,0.478012,-0.099686
2.099000,-1.331848,0.609558,-0.144485
2.199000,-1.099854,0.332352,-0.251511
2.299000,-0.609055,0.442139,-0.106628
2.399000,-0.573914,0.492661,0.021179
2.499000,-1.032959,1.066498,-0.040451
2.599000,-0.841858,0.777679,-0.176865
2.699000,-0.990784,0.474731,0.071106
2.799000,-0.665115,0.307251,0.043243
2.899000,-0.783356,0.277924,-0.025360
2.999000,-1.216843,0.585632,0.010590
3.099000,-1.597778,0.543213,-0.034378
3.199000,-1.277222,0.394150,0.040375
3.299000,-0.867432,0.574722,-0.198959
3.399000,-0.512054,0.434845,-0.104202
3.499000,-0.678238,0.831818,-0.011002
3.599000,-1.008591,0.851883,-0.176819
3.699000,-0.947067,0.662720,-0.121796
3.799000,-0.929489,0.250031,0.036682
3.899000,-0.760605,0.136536,0.110626
3.999000,-1.139313,0.347687,0.081558
4.099000,-1.344040,0.515244,-0.047653
4.199000,-1.148285,0.418472,0.005432
4.298000,-1.014267,0.607925,-0.123993
4.398000,-0.657776,0.427383,-0.189957
4.498000,-0.478836,0.404770,-0.112991
4.598000,-0.902115,1.052673,0.030380
4.698000,-1.147202,0.786346,-0.141174
4.798000,-0.965851,0.484497,0.075287
4.898000,-0.748718,0.146683,0.133163
4.998000,-0.781952,0.156982,-0.060867
5.098000,-1.162033,0.517944,0.058792
5.198000,-1.191223,0.357681,-0.111465
5.298000,-1.253372,0.390976,0.124573
5.398000,-0.954254,0.553986,-0.025085
5.498000,-0.666000,0.445831,-0.197769
5.598000,-0.557297,0.319519,-0.142212
5.698000,-0.589447,0.520218,-0.023926
5.798000,-1.006622,1.166092,-0.032806
5.898000,-1.314835,0.650436,-0.191330
5.998000,-1.143005,0.331909,-0.105957
6.098000,-0.782547,0.274979,0.143021
6.198000,-0.747574,0.322647,-0.068329
6.298000,-0.622223,0.382187,0.012344
6.398000,-0.947037,0.381485,-0.145721
6.498000,-1.158768,0.325073,0.102356
6.598000,-0.975006,0.506363,0.102280
6.698000,-0.837418,0.402771,-0.045288
6.798000,-0.644913,0.489212,0.024078
6.898000,-0.710220,0.497620,-0.015244
6.998000,-1.021942,0.913910,-0.126617
7.098000,-1.193573,0.530380,-0.320862
7.198000,-0.825012,0.363556,0.045471
7.297000,-0.907333,0.336365,-0.081223
7.397000,-1.219345,0.365219,0.018509
7.497000,-1.404022,0.528976,-0.085022
7.597000,-1.272949,0.395782,-0.045120
7.697000,-0.996521,0.590897,-0.123856
7.797000,-0.568604,0.393845,-0.077454
7.897000,-0.540573,0.537125,0.016434
7.997000,-0.919022,0.918472,-0.009613
8.097000,-0.981445,0.657913,-0.150421
8.197000,-1.066406,0.350723,0.050980
8.297000,-0.795532,0.303696,0.011475
8.397000,-0.859299,0.248657,-0.056229
8.497000,-1.079926,0.447632,-0.036133
8.597000,-1.495056,0.514481,-0.135574
8.697000,-1.172928,0.572815,-0.112656
8.797000,-0.761917,0.483795,-0.146729
8.897000,-0.524857,0.499817,-0.144547
8.997000,-0.737244,1.008728,-0.006241
9.097000,-1.107605,0.707443,-0.066818
9.197000,-0.857101,0.589050,-0.056931
9.297000,-0.728745,0.289200,0.101959
9.397000,-0.800507,0.298340,-0.043259
9.497000,-1.202515,0.309891,-0.077637
9.597000,-1.593735,0.519394,-0.001923
9.697000,-1.024246,0.442291,-0.179153
9.797000,-0.838486,0.606476,-0.178421
9.897000,-0.639511,0.346039,-0.134964
9.997000,-0.817352,0.799728,-0.087601
10.097000,-0.774643,0.876648,-0.100540
10.197000,-0.861099,0.634674,-0.091537
10.297000,-0.872040,0.349304,0.174438
10.397000,-0.768951,0.283539,-0.053024
10.497000,-0.994278,0.311111,0.021255
10.597000,-1.277557,0.514526,-0.102600
10.696000,-1.202057,0.465546,-0.044373
10.796000,-1.062088,0.487869,-0.153320
10.896000,-0.939117,0.507401,-0.109787
10.996000,-0.493118,0.477966,-0.194824
11.096000,-0.764587,1.028397,0.055481
11.196000,-1.031937,0.602188,-0.131500
11.296000,-1.001099,0.513107,0.005783
11.396000,-0.878784,0.311340,-0.062225
11.496000,-0.634293,0.201416,-0.024643
11.596000,-0.999039,0.433304,-0.009888
11.696000,-1.326538,0.600235,-0.098221
11.796000,-1.031464,0.451187,-0.102509
11.896000,-0.978333,0.517212,-0.120255
11.996000,-0.912186,0.424103,-0.260818
12.096000,-0.661362,0.403320,-0.132584
12.196000,-0.677109,0.668533,-0.046478
12.296000,-0.927170,0.857025,-0.007996
12.396000,-1.203659,0.359055,-0.196518
12.496000,-0.992340,0.314651,0.155823
12.596000,-0.955078,0.106812,0.120712
12.696000,-1.140457,-0.039001,-0.191223
12.796000,-0.882446,0.143066,-0.633163
12.896000,-0.579178,0.205276,-1.018417
12.996000,-0.421936,0.140686,-0.822601
