time,x,y,z
0.000000,-0.761688,0.088165,-0.359741
0.100000,-0.671112,0.254822,-0.279678
0.200000,-1.205719,0.562027,-0.284286
0.300000,-1.301666,0.624329,-0.232330
0.400000,-1.045776,0.280197,0.162323
0.500000,-0.636871,0.447281,-0.092819
0.600000,-0.788742,0.438828,-0.300339
0.700000,-0.950302,0.272186,-0.038391
0.800000,-1.515839,0.734344,0.093231
0.900000,-1.225327,0.448242,-0.132477
1.000000,-0.803757,0.523941,-0.131607
1.100000,-0.725769,0.440872,-0.034988
1.200000,-0.556198,0.482132,-0.082779
1.300000,-0.655426,0.688919,-0.021729
1.400000,-0.907303,0.785416,-0.193542
1.500000,-1.187698,0.519028,0.198090
1.600000,-0.731781,0.299133,-0.107788
1.700000,-0.750076,0.371765,-0.129044
1.800000,-1.054855,0.326691,-0.059479
1.900000,-1.536819,0.695755,-0.068466
2.000000,-1.196396,0.571991,-0.173172
2.100000,-0.944702,0.531189,-0.169754
2.200000,-0.735764,0.563446,-0.035477
2.300000,-0.500504,0.554138,0.077423
2.400000,-0.740540,0.739502,0.003738
2.500000,-1.235809,0.555374,-0.142609
2.600000,-0.741013,0.440659,0.271591
2.699000,-0.855347,0.372513,-0.189072
2.800000,-1.076935,0.352463,-0.117996
2.900000,-1.443985,0.336945,0.121552
2.999000,-1.326538,0.414703,-0.102585
3.099000,-1.146408,0.710938,-0.250397
3.199000,-0.910706,0.687027,-0.062149
3.299000,-0.413254,0.524078,0.035675
3.399000,-0.360001,0.592926,0.014832
3.499000,-0.933014,0.778397,0.100174
3.599000,-1.591019,0.688156,-0.074966
3.699000,-0.964035,0.269516,0.029922
3.799000,-0.933411,0.313751,-0.063354
3.899000,-1.145950,0.287338,-0.061188
3.999000,-1.890900,0.708527,0.004898
4.099000,-1.418259,0.905685,-0.135788
4.199000,-0.752823,0.729294,-0.219208
4.299000,-0.612747,0.502853,-0.022736
4.399000,-0.441391,0.575653,-0.023834
4.499000,-0.589951,0.639786,-0.028778
4.599000,-1.040115,0.860291,-0.182983
4.699000,-1.151398,0.425827,0.191299
4.799000,-0.843994,0.346024,-0.012955
4.899000,-1.021942,0.389450,-0.100906
4.999000,-1.345062,0.331497,0.074585
5.099000,-1.171783,0.433289,-0.150543
5.199000,-1.009628,0.859116,-0.272064
5.299000,-0.834381,0.558853,-0.086853
5.399000,-0.576965,0.607727,-0.025894
5.499000,-0.482971,0.668335,-0.004150
5.599000,-0.883392,0.763168,0.018387
5.699000,-1.538147,0.733551,-0.073135
5.799000,-0.894150,0.227646,0.083282
5.898000,-0.833252,0.391449,-0.032150
5.999000,-1.003372,0.338394,-0.154251
6.098000,-1.251892,0.473846,0.084351
6.198000,-1.250961,0.504501,-0.071487
6.298000,-0.912567,0.602722,-0.228333
6.398000,-0.711960,0.483185,0.001953
6.498000,-0.533691,0.516724,-0.008499
6.598000,-0.484909,0.721725,-0.009293
6.698000,-1.069702,0.856003,-0.134705
6.798000,-1.087082,0.556320,0.193542
6.898000,-0.744598,0.246277,-0.064301
6.998000,-0.906052,0.505676,-0.133850
7.098000,-1.139572,0.331192,-0.108994
7.198000,-1.453690,0.930862,0.084747
7.298000,-1.106003,0.699738,-0.190659
7.398000,-0.844299,0.435593,-0.087540
7.498000,-0.635178,0.555069,0.020721
7.598000,-0.401550,0.533859,-0.009460
7.698000,-0.667831,0.661591,-0.084488
7.798000,-1.249542,0.705597,-0.108276
7.898000,-0.850464,0.291595,0.163818
7.998000,-0.698090,0.377762,-0.080048
8.098000,-0.875443,0.395737,-0.149490
8.198000,-1.290314,0.444855,0.119019
8.298000,-1.128128,0.392792,-0.092377
8.398000,-0.822937,0.697495,-0.170486
8.498000,-0.733353,0.462357,-0.026962
8.598000,-0.615250,0.480316,-0.003174
8.698000,-0.615952,0.734131,-0.016602
8.798000,-0.940521,0.758453,-0.033234
8.898000,-1.363342,0.581970,0.001205
8.998000,-0.750931,0.196884,0.097260
9.097000,-0.761276,0.484924,-0.022278
9.198000,-1.070786,0.292511,-0.067062
9.297000,-1.412415,0.651901,0.117065
9.397000,-1.194092,0.600540,-0.161743
9.497000,-0.809662,0.516403,-0.146515
9.597000,-0.715012,0.449936,0.022888
9.697000,-0.507767,0.527985,-0.075012
9.797000,-0.551147,0.707886,-0.015488
9.897000,-0.916000,0.850220,-0.139984
9.997000,-1.170975,0.364182,0.157547
10.097000,-0.735596,0.298920,-0.046219
10.197000,-0.800934,0.484283,-0.137451
10.297000,-1.217682,0.278091,0.060913
10.397000,-1.512604,0.756729,-0.062500
10.497000,-1.186508,0.746536,-0.183365
10.597000,-0.895187,0.488190,-0.118118
10.697000,-0.676498,0.574997,-0.038361
10.797000,-0.417908,0.557907,-0.048630
10.897000,-0.650558,0.649612,0.093018
10.997000,-1.455383,0.696594,-0.114319
11.097000,-1.051437,0.369339,0.098587
11.197000,-0.872894,0.279343,0.013214
11.297000,-0.937927,0.362549,-0.108643
11.397000,-1.235352,0.390564,0.031784
11.497000,-1.167328,0.580902,-0.103027
11.597000,-0.766769,0.759445,-0.222519
11.697000,-0.706268,0.430710,-0.050873
11.797000,-0.627380,0.492447,0.026321
11.897000,-0.636673,0.750183,0.019745
11.997000,-0.820023,0.837646,-0.158264
12.096000,-1.501617,0.615829,0.090958
12.196000,-0.758377,0.306351,-0.013733
12.296000,-0.725845,0.310135,0.036728
12.396000,-0.979370,0.397644,-0.062729
12.496000,-1.535294,0.593765,0.114410
12.596000,-1.106750,0.530182,-0.133591
12.696000,-0.715134,0.560745,-0.199020
12.796000,-0.704437,0.438095,-0.036331
12.896000,-0.611618,0.536224,-0.047348
12.996000,-0.619171,0.710785,-0.010376
13.096000,-0.882446,0.719177,-0.111862
13.196000,-1.297333,0.478653,0.169922
13.296000,-0.788635,0.303665,-0.077988
13.396000,-0.745422,0.354340,-0.012375
13.496000,-1.055328,0.302948,0.008606
13.596000,-1.498230,0.972092,-0.018661
13.696000,-1.260315,0.656006,-0.248474
13.796000,-0.824783,0.428116,-0.017761
13.896000,-0.640686,0.417068,0.036240
13.996000,-0.518753,0.585175,-0.051666
14.096000,-0.698212,0.621689,-0.106949
14.196000,-1.162857,0.646545,-0.122253
14.296000,-0.943283,0.343552,0.166656
14.396000,-0.749252,0.298965,-0.010193
14.496000,-0.908203,0.377762,-0.075394
14.596000,-1.301056,0.389771,0.140305
14.696000,-1.061066,0.410553,-0.080139
14.796000,-0.860764,0.666794,-0.103836
14.896000,-0.764206,0.344284,-0.016846
14.996000,-0.499802,0.478073,-0.033768
15.095000,-0.561722,0.657471,-0.079361
15.195000,-1.082947,0.813690,0.047394
15.295000,-1.364273,0.470535,0.143448
15.395000,-0.740387,0.251984,-0.009018
15.495000,-0.687851,0.391296,-0.050232
15.595000,-0.973145,0.314590,-0.031723
15.695000,-1.351883,0.559830,0.180527
15.795000,-1.025589,0.342621,-0.089142
15.895000,-0.918579,0.518433,-0.095474
15.995000,-0.877502,0.442551,-0.027222
16.095000,-0.608719,0.472763,-0.115723
16.195000,-0.702164,0.690369,0.013718
16.295000,-0.869690,0.898712,-0.066589
16.395000,-1.347656,0.329468,0.092590
16.495000,-0.785095,0.449448,0.015182
16.595000,-0.676331,0.412476,-0.107208
16.695000,-0.877472,0.343552,-0.001862
16.795000,-1.509979,0.837173,0.078873
16.895000,-1.183868,0.311584,0.038971
16.995000,-0.791290,0.515167,-0.206238
17.095000,-0.802734,0.507553,-0.054703
17.195000,-0.644150,0.454666,-0.136597
17.295000,-0.604355,0.647690,-0.036362
17.395000,-1.019272,0.873810,0.013657
17.495000,-1.237549,0.401306,0.039749
17.595000,-0.766983,0.368942,0.104568
17.695000,-0.829025,0.438202,-0.131180
17.795000,-0.929733,0.354340,-0.037247
17.895000,-1.227219,0.562424,-0.006226
17.995000,-0.911224,0.326401,-0.121567
