time,x,y,z
0.000000,0.067642,-0.651031,-0.709610
0.100000,0.059555,-0.641357,-0.754868
0.200000,0.025208,-0.630569,-0.809326
0.300000,0.015976,-0.622055,-0.758759
0.400000,-0.040161,-0.603027,-0.788727
0.500000,-0.004211,-0.619446,-0.803650
0.600000,-0.003769,-0.618286,-0.787903
0.700000,-0.018356,-0.619003,-0.794159
0.800000,-0.021179,-0.604797,-0.783524
0.900000,-0.009781,-0.629135,-0.773010
1.000000,-0.011459,-0.619644,-0.816406
1.100000,0.020828,-0.606140,-0.811844
1.200000,-0.042587,-0.608658,-0.783203
1.300000,0.008209,-0.630005,-0.729477
1.400000,-0.007935,-0.627991,-0.824402
1.530000,-0.063492,-0.602066,-0.773254
1.630000,-0.014069,-0.626572,-0.785629
1.730000,0.003555,-0.617737,-0.777176
1.830000,-0.010239,-0.623978,-0.796890
1.930000,-0.000443,-0.610474,-0.831818
2.031000,-0.031906,-0.606155,-0.786438
2.131000,-0.008987,-0.623535,-0.782028
2.231000,0.015747,-0.632355,-0.791733
2.331000,0.004364,-0.630035,-0.774536
2.431000,-0.065506,-0.602997,-0.774551
2.531000,0.005585,-0.629013,-0.780899
2.631000,0.040329,-0.626373,-0.732040
2.731000,-0.027161,-0.632278,-0.846085
2.831000,-0.039261,-0.598923,-0.785675
2.931000,0.017776,-0.622894,-0.725525
3.031000,-0.029861,-0.609970,-0.862839
3.131000,-0.042984,-0.628036,-0.701477
3.231000,-0.045181,-0.605530,-0.838440
3.331000,-0.014648,-0.628357,-0.780334
3.431000,0.007721,-0.625885,-0.760223
3.531000,-0.021057,-0.618393,-0.784607
3.631000,-0.040665,-0.617096,-0.734741
3.731000,-0.026443,-0.628311,-0.805740
3.831000,-0.032501,-0.611084,-0.795105
3.931000,0.014633,-0.629150,-0.778793
4.031000,-0.009033,-0.617599,-0.769562
4.131000,-0.041351,-0.619614,-0.804581
4.231000,-0.005661,-0.607422,-0.796310
4.332000,-0.006439,-0.630478,-0.728958
4.432000,-0.018051,-0.619736,-0.856033
4.532000,-0.004425,-0.618546,-0.771744
4.632000,0.028748,-0.630341,-0.800888
4.732000,-0.076828,-0.624649,-0.769348
4.832000,0.019287,-0.624939,-0.749985
4.932000,-0.007736,-0.625381,-0.803986
5.032000,-0.037750,-0.610077,-0.803452
5.132000,-0.033066,-0.609985,-0.786102
5.232000,-0.021530,-0.606750,-0.793030
5.336000,-0.066772,-0.610672,-0.781219
5.436000,-0.035233,-0.602737,-0.787170
5.535000,-0.068634,-0.603256,-0.777924
5.635000,-0.008301,-0.675018,-0.886032
5.732000,-0.109848,-0.605316,-0.816208
5.832000,-0.109589,-0.554184,-0.889542
5.934000,0.075058,-0.654373,-0.699341
6.037000,0.036285,-0.627533,-0.792419
6.135000,-0.003571,-0.651794,-0.711227
6.235000,0.009399,-0.654770,-0.750946
6.332000,0.048996,-0.668198,-0.689590
6.435000,-0.034409,-0.643372,-0.752869
6.533000,-0.016052,-0.675140,-0.732635
6.633000,0.094208,-0.674469,-0.759979
6.733000,0.061569,-0.651642,-0.759506
6.833000,0.032074,-0.673996,-0.720551
6.933000,0.013489,-0.677200,-0.723160
7.033000,0.028976,-0.668945,-0.743683
7.133000,0.051575,-0.672302,-0.738586
7.233000,0.039795,-0.649399,-0.750305
7.333000,0.075684,-0.715775,-0.619583
7.433000,0.042435,-0.662323,-0.775925
7.533000,0.031128,-0.659470,-0.729095
7.633000,0.049210,-0.685699,-0.700821
7.733000,0.022598,-0.673569,-0.730118
7.833000,0.033890,-0.674026,-0.806290
7.933000,0.012070,-0.660843,-0.731552
8.033000,0.036179,-0.663635,-0.735641
8.133000,0.076279,-0.687775,-0.652405
8.234000,0.017761,-0.669846,-0.781189
8.334000,0.001526,-0.659103,-0.768234
8.433000,0.094452,-0.675613,-0.636429
8.534000,0.015381,-0.667130,-0.807465
8.634000,0.018433,-0.658875,-0.770294
8.734000,0.013474,-0.653458,-0.728363
8.834000,0.047653,-0.667221,-0.766510
8.934000,0.017639,-0.665985,-0.689468
9.034000,0.035919,-0.652817,-0.761353
9.134000,0.015472,-0.677307,-0.697495
